IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,64,4.81
47.243.67.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,4.81
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,18,4.81
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,4.80
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,4.80
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,4.80
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,67,4.79
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,136,4.79
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,136,4.78
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,4.77
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,4.77
47.237.83.20,8443,8443,true,SIN,Asia Pacific,Singapore,105,4.77
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,54,4.77
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,173,4.76
8.219.111.147,2087,2087,true,SIN,Asia Pacific,Singapore,179,4.76
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,4.76
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,139,4.75
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,78,4.75
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,55,4.74
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,4.72
8.211.11.77,443,443,true,FRA,Europe,Frankfurt,254,4.72
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,84,4.72
47.236.150.13,2083,2083,true,SIN,Asia Pacific,Singapore,94,4.71
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,21,4.71
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,114,4.71
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,4.71
47.245.86.230,8443,8443,true,SIN,Asia Pacific,Singapore,28,4.69
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,4.68
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,60,4.68
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,4.68
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,34,4.67
47.237.100.206,2083,2083,true,SIN,Asia Pacific,Singapore,69,4.67
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,4.66
8.217.159.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,4.66
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,48,4.66
8.219.87.30,2096,2096,true,SIN,Asia Pacific,Singapore,14,4.65
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,105,4.65
8.210.107.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,108,4.64
8.222.208.38,2096,2096,true,SIN,Asia Pacific,Singapore,106,4.64
8.219.174.213,2053,2053,true,SIN,Asia Pacific,Singapore,92,4.63
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,75,4.63
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,4.62
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,63,4.62
47.237.100.206,2053,2053,true,SIN,Asia Pacific,Singapore,5,4.61
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,38,4.61
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,102,4.61
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.61
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,92,4.59
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,56,4.59
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,67,4.57
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,116,4.57
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,4.56
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,91,4.55
8.222.208.38,443,443,true,SIN,Asia Pacific,Singapore,53,4.54
47.245.102.52,8443,8443,true,SIN,Asia Pacific,Singapore,40,4.53
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,4.53
47.237.95.140,2083,2083,true,SIN,Asia Pacific,Singapore,66,4.52
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,104,4.52
8.211.11.77,443,443,true,FRA,Europe,Frankfurt,183,4.52
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,79,4.51
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,4.48
47.243.90.180,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,4.47
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,55,4.47
8.219.97.50,2083,2083,true,SIN,Asia Pacific,Singapore,165,4.47
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,31,4.46
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,95,4.46
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,38,4.46
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,102,4.45
8.210.175.109,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,4.45
8.210.48.107,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,4.45
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,92,4.44
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,159,4.44
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,4.42
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,38,4.42
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,24,4.42
47.236.168.17,2083,2083,true,SIN,Asia Pacific,Singapore,102,4.41
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,4.41
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,73,4.39
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,54,4.39
8.210.245.224,443,443,true,HKG,Asia Pacific,Hong Kong,45,4.39
8.219.113.232,2053,2053,true,SIN,Asia Pacific,Singapore,129,4.38
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,4.38
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,4.37
8.217.85.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,4.36
47.76.37.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,4.36
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,65,4.34
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,110,4.33
47.236.237.90,2083,2083,true,SIN,Asia Pacific,Singapore,64,4.32
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,4.32
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,154,4.32
47.238.6.102,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,4.31
8.217.127.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,4.30
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,4.30
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,43,4.30
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,4.29
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,4.29
47.243.86.79,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,4.28
47.237.86.185,2096,2096,true,SIN,Asia Pacific,Singapore,107,4.28
8.210.48.107,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,4.27
8.219.126.240,8443,8443,true,SIN,Asia Pacific,Singapore,134,4.27
8.219.111.147,443,443,true,SIN,Asia Pacific,Singapore,113,4.26
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,4.25
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,71,4.25
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,115,4.25
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,123,4.25
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,67,4.24
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,42,4.23
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,53,4.22
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,4.22
47.237.94.140,2087,2087,true,SIN,Asia Pacific,Singapore,97,4.22
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,47,4.22
47.237.81.112,8443,8443,true,SIN,Asia Pacific,Singapore,75,4.21
47.237.84.173,2083,2083,true,SIN,Asia Pacific,Singapore,136,4.21
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,36,4.20
47.237.94.140,2053,2053,true,SIN,Asia Pacific,Singapore,82,4.20
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,63,4.20
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,140,4.19
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,123,4.19
8.222.214.231,443,443,true,SIN,Asia Pacific,Singapore,66,4.19
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.18
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,136,4.18
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,104,4.18
8.219.87.30,2096,2096,true,SIN,Asia Pacific,Singapore,67,4.18
47.243.206.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,66,4.18
8.218.53.110,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,4.17
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,4.16
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,82,4.16
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,108,4.15
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,30,4.15
47.238.164.202,443,443,true,HKG,Asia Pacific,Hong Kong,51,4.14
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,101,4.13
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,4.13
47.236.237.90,2053,2053,true,SIN,Asia Pacific,Singapore,72,4.13
47.236.168.17,2053,2053,true,SIN,Asia Pacific,Singapore,66,4.12
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,62,4.12
47.243.67.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,4.10
8.217.121.207,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,4.10
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,117,4.08
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,103,4.07
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,103,4.06
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,4.06
8.219.50.180,2053,2053,true,SIN,Asia Pacific,Singapore,105,4.05
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,4.04
47.236.237.90,2087,2087,true,SIN,Asia Pacific,Singapore,53,4.04
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,4.04
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,4.04
47.243.206.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,4.02
8.219.117.198,2053,2053,true,SIN,Asia Pacific,Singapore,81,4.02
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,4.02
8.218.126.53,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,4.01
8.219.132.64,2083,2083,true,SIN,Asia Pacific,Singapore,150,4.01
8.219.114.201,2083,2083,true,SIN,Asia Pacific,Singapore,65,4.01
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.00
8.217.232.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,4.00
8.222.191.138,2053,2053,true,SIN,Asia Pacific,Singapore,53,4.00
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,3,4.00
47.237.10.1,2096,2096,true,SIN,Asia Pacific,Singapore,54,3.99
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,114,3.99
47.237.0.31,8443,8443,true,SIN,Asia Pacific,Singapore,68,3.99
47.237.95.156,2096,2096,true,SIN,Asia Pacific,Singapore,32,3.99
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,3.99
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,3.98
47.243.107.148,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,3.97
8.222.193.65,2053,2053,true,SIN,Asia Pacific,Singapore,41,3.97
47.243.234.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,3.96
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,117,3.96
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,86,3.95
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,3.95
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,55,3.95
47.237.83.20,2083,2083,true,SIN,Asia Pacific,Singapore,129,3.95
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,71,3.95
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,104,3.95
8.222.244.192,2087,2087,true,SIN,Asia Pacific,Singapore,39,3.95
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,115,3.93
47.76.204.76,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,3.92
8.219.111.175,2087,2087,true,SIN,Asia Pacific,Singapore,135,3.92
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,68,3.91
8.210.34.188,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,3.91
47.245.33.33,443,443,true,NRT,Asia Pacific,Tokyo,97,3.91
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,38,3.90
8.219.111.147,2053,2053,true,SIN,Asia Pacific,Singapore,105,3.88
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,81,3.87
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,3.86
8.219.117.198,8443,8443,true,SIN,Asia Pacific,Singapore,124,3.86
47.237.0.31,8443,8443,true,SIN,Asia Pacific,Singapore,43,3.86
47.237.11.182,2083,2083,true,SIN,Asia Pacific,Singapore,58,3.85
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,3.85
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,3.85
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,91,3.84
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,3.82
8.210.203.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,3.81
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,116,3.80
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,123,3.80
47.238.164.202,443,443,true,HKG,Asia Pacific,Hong Kong,38,3.80
8.222.249.190,2096,2096,true,SIN,Asia Pacific,Singapore,91,3.78
47.243.234.9,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,3.77
47.236.232.148,8443,8443,true,SIN,Asia Pacific,Singapore,97,3.77
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,57,3.77
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,49,3.76
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,83,3.76
47.236.254.120,2083,2083,true,SIN,Asia Pacific,Singapore,115,3.76
47.236.146.249,2096,2096,true,SIN,Asia Pacific,Singapore,104,3.75
47.76.37.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,3.73
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,3.72
8.210.175.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,3.71
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,100,3.71
8.222.237.131,2053,2053,true,SIN,Asia Pacific,Singapore,106,3.71
47.76.32.108,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,3.66
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,93,3.66
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,90,3.66
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,70,3.65
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,3.63
47.237.11.182,2083,2083,true,SIN,Asia Pacific,Singapore,61,3.63
47.238.40.58,2053,2053,true,HKG,Asia Pacific,Hong Kong,44,3.62
8.219.124.227,2096,2096,true,SIN,Asia Pacific,Singapore,162,3.60
47.237.11.182,2096,2096,true,SIN,Asia Pacific,Singapore,55,3.60
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,69,3.60
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,60,3.59
8.210.9.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,65,3.58
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,116,3.58
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,160,3.58
8.218.3.12,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,3.57
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,81,3.57
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,54,3.57
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,58,3.57
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,3.57
8.219.86.200,2087,2087,true,SIN,Asia Pacific,Singapore,42,3.56
8.222.162.45,2083,2083,true,SIN,Asia Pacific,Singapore,50,3.56
8.219.124.227,2083,2083,true,SIN,Asia Pacific,Singapore,79,3.56
47.76.37.57,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,3.55
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,73,3.55
47.237.95.140,2053,2053,true,SIN,Asia Pacific,Singapore,135,3.55
8.210.156.6,2087,2087,true,HKG,Asia Pacific,Hong Kong,97,3.55
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,78,3.54
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,66,3.53
8.219.132.64,8443,8443,true,SIN,Asia Pacific,Singapore,92,3.52
47.237.0.31,2083,2083,true,SIN,Asia Pacific,Singapore,58,3.52
47.88.15.127,443,443,true,SJC,North America,San Jose,191,3.50
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,3.50
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,35,3.50
8.218.18.132,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,3.49
47.236.232.148,2083,2083,true,SIN,Asia Pacific,Singapore,48,3.49
47.237.11.182,2087,2087,true,SIN,Asia Pacific,Singapore,33,3.49
47.237.95.146,2087,2087,true,SIN,Asia Pacific,Singapore,19,3.48
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,128,3.47
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,68,3.47
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,27,3.46
47.236.170.225,8443,8443,true,SIN,Asia Pacific,Singapore,151,3.45
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,3.45
8.217.127.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,3.45
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,54,3.45
8.219.132.64,2096,2096,true,SIN,Asia Pacific,Singapore,79,3.44
47.237.83.20,2087,2087,true,SIN,Asia Pacific,Singapore,128,3.44
8.219.99.169,2053,2053,true,SIN,Asia Pacific,Singapore,88,3.43
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,3.42
47.236.232.148,2087,2087,true,SIN,Asia Pacific,Singapore,1087,3.42
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,75,3.41
8.218.222.36,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,3.41
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,70,3.41
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,53,3.39
8.218.18.132,2096,2096,true,HKG,Asia Pacific,Hong Kong,103,3.38
47.237.95.146,2087,2087,true,SIN,Asia Pacific,Singapore,94,3.37
47.237.83.20,2096,2096,true,SIN,Asia Pacific,Singapore,119,3.36
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,37,3.36
8.210.48.107,2087,2087,true,HKG,Asia Pacific,Hong Kong,36,3.35
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,33,3.35
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,179,3.34
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,104,3.32
47.237.14.220,2083,2083,true,SIN,Asia Pacific,Singapore,104,3.32
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,85,3.30
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,75,3.28
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,45,3.27
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,105,3.26
47.243.183.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,92,3.26
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,3.25
8.222.249.190,8443,8443,true,SIN,Asia Pacific,Singapore,57,3.24
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,66,3.23
47.237.84.173,8443,8443,true,SIN,Asia Pacific,Singapore,105,3.23
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,17,3.20
47.237.95.140,2096,2096,true,SIN,Asia Pacific,Singapore,84,3.20
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,3.20
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,2,3.19
47.236.253.41,8443,8443,true,SIN,Asia Pacific,Singapore,67,3.19
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,86,3.19
47.237.10.1,8443,8443,true,SIN,Asia Pacific,Singapore,89,3.18
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,129,3.18
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,3.17
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,3.17
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,122,3.17
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,3.16
47.236.232.148,2083,2083,true,SIN,Asia Pacific,Singapore,38,3.14
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,127,3.14
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,3.13
8.222.165.117,2096,2096,true,SIN,Asia Pacific,Singapore,78,3.13
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,30,3.12
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,32,3.10
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,3.09
47.237.84.173,2096,2096,true,SIN,Asia Pacific,Singapore,14,3.08
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,3.08
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,117,3.07
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,151,3.06
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,3.05
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,95,3.05
8.210.21.65,2083,2083,true,HKG,Asia Pacific,Hong Kong,34,3.05
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,123,3.04
47.237.82.15,8443,8443,true,SIN,Asia Pacific,Singapore,42,3.03
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,54,3.02
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,3.02
8.219.139.13,2053,2053,true,SIN,Asia Pacific,Singapore,102,3.01
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,44,3.01
47.243.67.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,77,2.99
47.236.165.25,2083,2083,true,SIN,Asia Pacific,Singapore,86,2.99
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,2.96
47.242.79.71,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,2.95
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,151,2.95
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,2.95
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,2.93
47.237.95.156,2083,2083,true,SIN,Asia Pacific,Singapore,66,2.93
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,61,2.92
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,35,2.91
8.222.136.247,8443,8443,true,SIN,Asia Pacific,Singapore,42,2.91
47.236.130.95,8443,8443,true,SIN,Asia Pacific,Singapore,79,2.91
8.217.149.28,2096,2096,true,HKG,Asia Pacific,Hong Kong,93,2.90
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,2.89
8.217.91.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,2.88
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,2.88
