IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,9.80
8.222.226.15,443,443,true,SIN,Asia Pacific,Singapore,102,9.80
47.236.180.51,2083,2083,true,SIN,Asia Pacific,Singapore,69,9.80
47.254.66.75,443,443,true,SJC,North America,San Jose,186,9.80
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,48,9.79
47.236.83.239,2096,2096,true,SIN,Asia Pacific,Singapore,52,9.78
8.219.197.111,2086,2086,false,SIN,Asia Pacific,Singapore,12,9.77
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.76
8.219.194.170,8880,8880,false,SIN,Asia Pacific,Singapore,26,9.75
8.219.198.34,80,80,false,SIN,Asia Pacific,Singapore,13,9.75
8.219.215.214,8880,8880,false,SIN,Asia Pacific,Singapore,27,9.75
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,97,9.75
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,26,9.75
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,9.74
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,178,9.74
8.219.87.34,2083,2083,true,SIN,Asia Pacific,Singapore,87,9.74
8.219.3.53,443,443,true,SIN,Asia Pacific,Singapore,48,9.74
8.222.249.98,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.73
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,126,9.73
8.219.191.40,2083,2083,true,SIN,Asia Pacific,Singapore,176,9.73
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,85,9.73
8.219.50.180,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.71
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,100,9.71
8.219.206.180,8080,8080,false,SIN,Asia Pacific,Singapore,30,9.71
8.217.250.222,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,9.71
8.217.167.88,2095,2095,false,HKG,Asia Pacific,Hong Kong,72,9.71
8.218.149.193,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,9.71
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.70
8.222.249.98,80,80,false,SIN,Asia Pacific,Singapore,5,9.69
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,30,9.69
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.68
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,151,9.67
8.219.241.189,2096,2096,true,SIN,Asia Pacific,Singapore,173,9.67
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,9.67
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,9.67
8.222.209.223,443,443,true,SIN,Asia Pacific,Singapore,141,9.66
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.66
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.65
8.219.153.237,2052,2052,false,NRT,Asia Pacific,Tokyo,88,9.65
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,6,9.65
8.219.40.37,8443,8443,true,SIN,Asia Pacific,Singapore,53,9.65
8.222.249.98,443,443,true,SIN,Asia Pacific,Singapore,99,9.65
8.222.211.16,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.64
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,152,9.64
8.219.137.50,2096,2096,true,SIN,Asia Pacific,Singapore,162,9.64
47.241.209.61,443,443,true,SIN,Asia Pacific,Singapore,89,9.64
8.219.140.63,443,443,true,SIN,Asia Pacific,Singapore,79,9.63
8.222.209.223,2096,2096,true,SIN,Asia Pacific,Singapore,135,9.62
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,9.62
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,9.62
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,541,9.62
8.219.13.143,2083,2083,true,SIN,Asia Pacific,Singapore,54,9.61
8.219.107.135,8443,8443,true,SIN,Asia Pacific,Singapore,65,9.61
8.219.141.174,2086,2086,false,SIN,Asia Pacific,Singapore,25,9.60
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,20,9.60
8.219.206.180,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.60
8.219.163.195,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.60
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,102,9.59
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,9.59
8.219.188.162,2053,2053,true,SIN,Asia Pacific,Singapore,70,9.59
8.222.137.192,443,443,true,SIN,Asia Pacific,Singapore,59,9.59
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,66,9.58
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,9.58
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,28,9.58
8.222.244.123,2096,2096,true,SIN,Asia Pacific,Singapore,62,9.58
8.222.237.131,2096,2096,true,SIN,Asia Pacific,Singapore,95,9.57
8.218.146.204,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,9.57
8.219.151.193,2095,2095,false,SIN,Asia Pacific,Singapore,26,9.57
8.219.170.223,2087,2087,true,SIN,Asia Pacific,Singapore,87,9.56
8.222.193.208,80,80,false,SIN,Asia Pacific,Singapore,22,9.56
8.219.140.63,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.56
8.210.250.120,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,9.56
8.222.180.242,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.55
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.55
8.219.78.1,8880,8880,false,SIN,Asia Pacific,Singapore,57,9.55
8.218.201.73,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,9.55
8.219.151.193,80,80,false,SIN,Asia Pacific,Singapore,5,9.54
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,17,9.54
8.219.238.145,2082,2082,false,SIN,Asia Pacific,Singapore,28,9.54
8.222.208.38,443,443,true,SIN,Asia Pacific,Singapore,230,9.53
8.218.158.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,9.53
8.219.186.189,80,80,false,SIN,Asia Pacific,Singapore,40,9.52
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,102,9.52
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,9.51
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,40,9.51
8.219.101.138,2096,2096,true,SIN,Asia Pacific,Singapore,80,9.50
8.222.254.91,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.50
8.219.107.199,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.50
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,144,9.49
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,9.49
8.219.167.65,443,443,true,SIN,Asia Pacific,Singapore,114,9.49
8.222.223.34,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.49
47.236.144.208,2096,2096,true,SIN,Asia Pacific,Singapore,82,9.49
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.48
8.219.206.180,443,443,true,SIN,Asia Pacific,Singapore,109,9.48
8.222.210.182,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.47
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,76,9.47
47.243.70.197,2053,2053,true,HKG,Asia Pacific,Hong Kong,50,9.47
8.218.110.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,9.46
8.219.4.122,80,80,false,SIN,Asia Pacific,Singapore,9,9.46
8.219.74.35,2087,2087,true,SIN,Asia Pacific,Singapore,107,9.46
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.45
8.219.178.101,2053,2053,true,SIN,Asia Pacific,Singapore,173,9.45
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,72,9.45
8.219.174.213,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.44
47.236.11.84,2083,2083,true,SIN,Asia Pacific,Singapore,52,9.44
8.222.244.192,2096,2096,true,SIN,Asia Pacific,Singapore,208,9.44
8.217.85.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,9.44
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,9.43
8.219.198.139,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.43
8.222.222.64,2083,2083,true,SIN,Asia Pacific,Singapore,50,9.43
8.219.99.169,2052,2052,false,SIN,Asia Pacific,Singapore,25,9.43
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,29,9.43
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,128,9.42
8.219.157.97,2096,2096,true,SIN,Asia Pacific,Singapore,94,9.42
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,20,9.42
8.219.242.208,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.40
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.40
8.219.196.24,2087,2087,true,SIN,Asia Pacific,Singapore,109,9.39
8.219.238.145,2053,2053,true,SIN,Asia Pacific,Singapore,112,9.39
8.217.167.88,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,9.38
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,9.38
47.236.169.15,2082,2082,false,SIN,Asia Pacific,Singapore,21,9.38
8.222.212.172,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.38
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,79,9.38
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,9.36
8.219.170.223,2083,2083,true,SIN,Asia Pacific,Singapore,162,9.36
8.219.202.130,2087,2087,true,SIN,Asia Pacific,Singapore,181,9.36
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,90,9.36
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.35
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,9.35
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,30,9.35
8.219.197.111,80,80,false,SIN,Asia Pacific,Singapore,37,9.35
8.219.238.145,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.35
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,9.35
8.222.214.13,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.35
8.222.226.15,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.34
47.242.176.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,9.33
8.219.178.101,2053,2053,true,SIN,Asia Pacific,Singapore,94,9.32
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,9.32
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.32
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,9.31
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.31
47.236.87.246,2053,2053,true,SIN,Asia Pacific,Singapore,62,9.31
47.236.121.7,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.31
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.30
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,93,9.30
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,9.30
8.219.104.242,2096,2096,true,SIN,Asia Pacific,Singapore,86,9.29
47.236.116.182,2087,2087,true,SIN,Asia Pacific,Singapore,28,9.29
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,41,9.29
8.219.228.193,2096,2096,true,SIN,Asia Pacific,Singapore,129,9.28
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,107,9.28
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.27
47.245.118.70,80,80,false,SIN,Asia Pacific,Singapore,4,9.27
8.218.8.142,2083,2083,true,HKG,Asia Pacific,Hong Kong,36,9.27
47.236.174.206,80,80,false,SIN,Asia Pacific,Singapore,18,9.27
47.74.43.95,2086,2086,false,NRT,Asia Pacific,Tokyo,69,9.26
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.26
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,14,9.25
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.25
47.236.87.206,8443,8443,true,SIN,Asia Pacific,Singapore,58,9.25
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,71,9.23
8.219.238.145,8443,8443,true,SIN,Asia Pacific,Singapore,151,9.23
8.222.253.235,2082,2082,false,SIN,Asia Pacific,Singapore,42,9.23
47.236.104.98,2052,2052,false,SIN,Asia Pacific,Singapore,26,9.23
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.23
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,28,9.23
8.222.236.229,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.22
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,9.22
8.218.156.91,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,9.21
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,54,9.21
8.219.74.35,2083,2083,true,SIN,Asia Pacific,Singapore,27,9.21
8.218.105.223,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,9.21
8.219.110.88,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.20
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,154,9.20
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,123,9.19
8.219.247.203,8080,8080,false,SIN,Asia Pacific,Singapore,59,9.19
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,9.19
8.219.163.195,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.19
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,9.18
8.210.245.224,2087,2087,true,HKG,Asia Pacific,Hong Kong,57,9.18
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,21,9.17
8.222.180.242,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.16
8.219.191.40,8443,8443,true,SIN,Asia Pacific,Singapore,175,9.15
8.219.188.162,8443,8443,true,SIN,Asia Pacific,Singapore,179,9.15
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,57,9.15
8.222.212.172,2082,2082,false,SIN,Asia Pacific,Singapore,20,9.15
47.74.5.99,2052,2052,false,NRT,Asia Pacific,Tokyo,81,9.14
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,78,9.14
47.236.83.239,2053,2053,true,SIN,Asia Pacific,Singapore,61,9.13
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,15,9.13
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,3,9.12
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,132,9.12
8.219.222.8,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.12
47.236.165.25,2053,2053,true,SIN,Asia Pacific,Singapore,46,9.12
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,9.12
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,43,9.12
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,9.12
8.217.251.62,443,443,true,HKG,Asia Pacific,Hong Kong,93,9.11
8.219.151.193,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.11
47.236.104.98,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.10
8.219.78.1,2083,2083,true,SIN,Asia Pacific,Singapore,105,9.10
8.218.207.169,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,9.09
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,9.09
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,9.09
8.219.11.158,2096,2096,true,SIN,Asia Pacific,Singapore,78,9.09
8.222.197.251,2052,2052,false,SIN,Asia Pacific,Singapore,30,9.09
8.222.212.172,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.08
8.217.167.88,2096,2096,true,HKG,Asia Pacific,Hong Kong,97,9.08
8.222.197.251,2053,2053,true,SIN,Asia Pacific,Singapore,205,9.07
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,9.07
8.219.178.101,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.06
8.222.219.34,443,443,true,SIN,Asia Pacific,Singapore,29,9.06
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.06
8.218.156.91,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,9.05
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.04
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,9.04
47.236.116.182,2095,2095,false,SIN,Asia Pacific,Singapore,22,9.04
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,37,9.04
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,7,9.03
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,25,9.03
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,82,9.03
8.219.201.245,2083,2083,true,SIN,Asia Pacific,Singapore,163,9.03
47.76.146.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,9.02
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.02
8.222.249.98,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.02
8.222.213.221,8443,8443,true,SIN,Asia Pacific,Singapore,145,9.01
8.219.178.101,8443,8443,true,SIN,Asia Pacific,Singapore,78,9.01
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.00
8.219.51.211,2053,2053,true,SIN,Asia Pacific,Singapore,51,9.00
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,9.00
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,72,9.00
8.218.181.189,8443,8443,true,HKG,Asia Pacific,Hong Kong,112,8.99
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,8.99
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.99
8.219.195.47,2087,2087,true,SIN,Asia Pacific,Singapore,137,8.99
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,33,8.98
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,37,8.98
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,11,8.97
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,34,8.97
47.74.7.115,2086,2086,false,NRT,Asia Pacific,Tokyo,78,8.97
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,24,8.97
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,74,8.96
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,8.96
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,65,8.96
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,24,8.96
8.219.206.53,2086,2086,false,SIN,Asia Pacific,Singapore,41,8.95
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,8.95
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,8.95
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,75,8.95
8.219.40.255,8880,8880,false,SIN,Asia Pacific,Singapore,7,8.95
8.219.238.145,2096,2096,true,SIN,Asia Pacific,Singapore,104,8.95
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,15,8.94
8.219.77.222,2083,2083,true,SIN,Asia Pacific,Singapore,120,8.94
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,97,8.94
8.222.214.13,2087,2087,true,SIN,Asia Pacific,Singapore,44,8.94
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,8.94
8.219.6.157,8080,8080,false,SIN,Asia Pacific,Singapore,4,8.93
8.222.152.165,2053,2053,true,SIN,Asia Pacific,Singapore,164,8.93
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,8.93
8.219.222.98,2083,2083,true,SIN,Asia Pacific,Singapore,171,8.93
8.218.156.91,443,443,true,HKG,Asia Pacific,Hong Kong,56,8.93
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,8.92
8.219.82.35,8880,8880,false,SIN,Asia Pacific,Singapore,23,8.92
8.222.253.235,2095,2095,false,SIN,Asia Pacific,Singapore,24,8.92
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,109,8.91
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,8.91
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,8,8.91
8.219.152.195,2087,2087,true,SIN,Asia Pacific,Singapore,195,8.91
47.236.144.208,2053,2053,true,SIN,Asia Pacific,Singapore,47,8.91
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,86,8.91
8.219.188.162,2087,2087,true,SIN,Asia Pacific,Singapore,105,8.90
8.219.1.92,2053,2053,true,SIN,Asia Pacific,Singapore,60,8.90
47.74.43.95,2095,2095,false,NRT,Asia Pacific,Tokyo,68,8.89
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,8.89
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,91,8.89
47.243.70.197,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,8.89
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,10,8.88
8.222.144.50,2053,2053,true,SIN,Asia Pacific,Singapore,60,8.88
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,252,8.88
47.236.158.158,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.87
8.219.195.47,2083,2083,true,SIN,Asia Pacific,Singapore,77,8.86
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,20,8.86
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,80,8.86
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,57,8.86
8.219.137.50,443,443,true,SIN,Asia Pacific,Singapore,125,8.85
8.219.13.143,2053,2053,true,SIN,Asia Pacific,Singapore,37,8.85
8.219.206.53,443,443,true,SIN,Asia Pacific,Singapore,100,8.85
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,8.84
8.219.72.51,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.84
8.219.1.92,2096,2096,true,SIN,Asia Pacific,Singapore,44,8.84
8.219.197.111,2082,2082,false,SIN,Asia Pacific,Singapore,40,8.84
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,142,8.84
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.84
8.219.111.175,8880,8880,false,SIN,Asia Pacific,Singapore,18,8.83
8.222.221.90,2095,2095,false,SIN,Asia Pacific,Singapore,45,8.83
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,8.82
8.222.193.65,2087,2087,true,SIN,Asia Pacific,Singapore,267,8.82
8.219.84.102,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.82
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,156,8.82
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,8.81
