IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.116.185.16,443,443,true,FRA,Europe,Frankfurt,267,4.57
34.90.244.116,443,443,true,FRA,Europe,Frankfurt,256,4.57
34.65.96.16,443,443,true,FRA,Europe,Frankfurt,265,4.57
34.91.250.0,443,443,true,FRA,Europe,Frankfurt,259,4.56
34.91.121.200,443,443,true,FRA,Europe,Frankfurt,261,4.56
34.91.196.131,443,443,true,FRA,Europe,Frankfurt,257,4.56
34.91.228.224,443,443,true,FRA,Europe,Frankfurt,255,4.56
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,251,4.56
34.65.87.96,443,443,true,FRA,Europe,Frankfurt,250,4.56
34.116.142.118,443,443,true,FRA,Europe,Frankfurt,269,4.55
34.116.214.251,443,443,true,FRA,Europe,Frankfurt,330,4.55
34.90.18.246,443,443,true,FRA,Europe,Frankfurt,257,4.55
34.65.201.127,443,443,true,FRA,Europe,Frankfurt,255,4.55
34.90.18.246,443,443,true,FRA,Europe,Frankfurt,258,4.55
34.65.40.117,443,443,true,FRA,Europe,Frankfurt,252,4.55
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,254,4.55
34.91.195.98,443,443,true,FRA,Europe,Frankfurt,259,4.54
34.91.195.98,443,443,true,FRA,Europe,Frankfurt,256,4.53
34.116.147.55,443,443,true,FRA,Europe,Frankfurt,347,4.53
34.65.182.101,443,443,true,FRA,Europe,Frankfurt,264,4.53
34.90.155.147,443,443,true,FRA,Europe,Frankfurt,256,4.52
34.65.130.144,443,443,true,FRA,Europe,Frankfurt,257,4.52
34.116.218.79,443,443,true,FRA,Europe,Frankfurt,351,4.51
35.234.94.107,443,443,true,FRA,Europe,Frankfurt,251,4.51
34.91.64.141,443,443,true,FRA,Europe,Frankfurt,257,4.51
34.91.228.224,443,443,true,FRA,Europe,Frankfurt,262,4.51
34.154.115.157,443,443,true,FRA,Europe,Frankfurt,256,4.50
34.65.239.218,443,443,true,FRA,Europe,Frankfurt,260,4.50
34.91.66.231,443,443,true,FRA,Europe,Frankfurt,256,4.50
34.118.1.202,443,443,true,FRA,Europe,Frankfurt,321,4.50
34.65.197.0,443,443,true,FRA,Europe,Frankfurt,259,4.49
34.91.110.191,443,443,true,FRA,Europe,Frankfurt,270,4.49
34.116.142.89,443,443,true,FRA,Europe,Frankfurt,268,4.49
34.116.161.88,443,443,true,FRA,Europe,Frankfurt,267,4.48
34.65.25.84,443,443,true,FRA,Europe,Frankfurt,250,4.47
34.90.108.106,443,443,true,FRA,Europe,Frankfurt,256,4.46
34.91.69.135,443,443,true,FRA,Europe,Frankfurt,260,4.46
34.90.108.106,443,443,true,FRA,Europe,Frankfurt,256,4.46
34.118.40.155,443,443,true,FRA,Europe,Frankfurt,268,4.46
34.65.23.97,443,443,true,FRA,Europe,Frankfurt,284,4.46
35.204.111.58,443,443,true,FRA,Europe,Frankfurt,264,4.46
34.65.167.176,443,443,true,FRA,Europe,Frankfurt,258,4.46
34.89.175.145,443,443,true,FRA,Europe,Frankfurt,249,4.46
34.141.217.146,443,443,true,FRA,Europe,Frankfurt,258,4.45
34.91.66.231,443,443,true,FRA,Europe,Frankfurt,282,4.45
34.65.222.97,443,443,true,FRA,Europe,Frankfurt,253,4.45
34.90.186.118,443,443,true,FRA,Europe,Frankfurt,257,4.45
34.65.204.3,443,443,true,FRA,Europe,Frankfurt,319,4.45
34.65.216.199,443,443,true,FRA,Europe,Frankfurt,251,4.45
34.91.71.101,443,443,true,FRA,Europe,Frankfurt,256,4.45
34.159.157.70,443,443,true,FRA,Europe,Frankfurt,265,4.44
34.32.166.130,443,443,true,FRA,Europe,Frankfurt,257,4.44
34.91.228.224,443,443,true,FRA,Europe,Frankfurt,257,4.44
34.65.204.3,443,443,true,FRA,Europe,Frankfurt,251,4.44
34.32.255.116,443,443,true,FRA,Europe,Frankfurt,262,4.44
34.118.1.202,443,443,true,FRA,Europe,Frankfurt,269,4.44
34.107.39.178,443,443,true,FRA,Europe,Frankfurt,301,4.43
34.65.96.16,443,443,true,FRA,Europe,Frankfurt,252,4.43
34.90.145.175,443,443,true,FRA,Europe,Frankfurt,256,4.43
34.89.204.90,443,443,true,FRA,Europe,Frankfurt,250,4.42
34.118.78.73,443,443,true,FRA,Europe,Frankfurt,276,4.42
34.116.151.54,443,443,true,FRA,Europe,Frankfurt,299,4.42
34.90.250.194,443,443,true,FRA,Europe,Frankfurt,382,4.42
34.65.86.132,443,443,true,FRA,Europe,Frankfurt,251,4.42
34.107.44.218,443,443,true,FRA,Europe,Frankfurt,309,4.42
34.154.176.30,443,443,true,FRA,Europe,Frankfurt,251,4.42
34.65.25.84,443,443,true,FRA,Europe,Frankfurt,250,4.41
34.65.239.218,443,443,true,FRA,Europe,Frankfurt,249,4.41
34.116.228.34,443,443,true,FRA,Europe,Frankfurt,268,4.41
34.107.39.178,443,443,true,FRA,Europe,Frankfurt,263,4.41
34.65.77.172,443,443,true,FRA,Europe,Frankfurt,250,4.40
34.65.249.244,443,443,true,FRA,Europe,Frankfurt,251,4.40
34.65.229.213,443,443,true,FRA,Europe,Frankfurt,250,4.39
34.91.206.56,443,443,true,FRA,Europe,Frankfurt,270,4.38
34.116.243.55,443,443,true,FRA,Europe,Frankfurt,275,4.38
34.91.71.101,443,443,true,FRA,Europe,Frankfurt,256,4.38
34.32.205.67,443,443,true,FRA,Europe,Frankfurt,260,4.38
34.118.121.235,443,443,true,FRA,Europe,Frankfurt,274,4.38
34.118.103.198,443,443,true,FRA,Europe,Frankfurt,270,4.38
34.90.244.116,443,443,true,FRA,Europe,Frankfurt,258,4.37
34.118.92.6,443,443,true,FRA,Europe,Frankfurt,267,4.37
34.118.78.11,443,443,true,FRA,Europe,Frankfurt,274,4.37
34.65.236.103,443,443,true,FRA,Europe,Frankfurt,249,4.37
34.107.56.108,443,443,true,FRA,Europe,Frankfurt,304,4.37
34.107.44.218,443,443,true,FRA,Europe,Frankfurt,486,4.37
34.141.27.252,443,443,true,FRA,Europe,Frankfurt,252,4.36
34.141.60.8,443,443,true,FRA,Europe,Frankfurt,249,4.36
34.118.35.90,443,443,true,FRA,Europe,Frankfurt,509,4.36
34.65.254.136,443,443,true,FRA,Europe,Frankfurt,251,4.36
34.116.147.141,443,443,true,FRA,Europe,Frankfurt,271,4.36
34.118.105.216,443,443,true,FRA,Europe,Frankfurt,267,4.35
34.107.43.137,443,443,true,FRA,Europe,Frankfurt,358,4.35
34.90.145.175,443,443,true,FRA,Europe,Frankfurt,261,4.35
34.116.196.218,443,443,true,FRA,Europe,Frankfurt,267,4.35
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,256,4.34
34.141.111.235,443,443,true,FRA,Europe,Frankfurt,254,4.34
34.90.145.175,443,443,true,FRA,Europe,Frankfurt,264,4.34
34.107.50.26,443,443,true,FRA,Europe,Frankfurt,268,4.34
34.91.66.231,443,443,true,FRA,Europe,Frankfurt,257,4.33
34.90.123.5,443,443,true,FRA,Europe,Frankfurt,268,4.33
34.107.50.26,443,443,true,FRA,Europe,Frankfurt,315,4.33
34.116.195.249,443,443,true,FRA,Europe,Frankfurt,331,4.32
34.32.165.100,443,443,true,FRA,Europe,Frankfurt,259,4.32
34.154.97.242,443,443,true,FRA,Europe,Frankfurt,248,4.32
34.116.174.240,443,443,true,FRA,Europe,Frankfurt,267,4.31
34.154.26.7,443,443,true,FRA,Europe,Frankfurt,249,4.31
34.89.203.75,443,443,true,FRA,Europe,Frankfurt,256,4.31
34.65.122.213,443,443,true,FRA,Europe,Frankfurt,266,4.31
34.65.182.101,443,443,true,FRA,Europe,Frankfurt,257,4.30
34.90.84.203,443,443,true,FRA,Europe,Frankfurt,257,4.30
34.91.64.141,443,443,true,FRA,Europe,Frankfurt,285,4.30
34.116.248.189,443,443,true,FRA,Europe,Frankfurt,273,4.29
34.90.132.114,443,443,true,FRA,Europe,Frankfurt,256,4.29
34.32.240.117,443,443,true,FRA,Europe,Frankfurt,262,4.29
34.141.239.164,443,443,true,FRA,Europe,Frankfurt,280,4.29
34.116.176.165,443,443,true,FRA,Europe,Frankfurt,266,4.28
34.118.64.153,443,443,true,FRA,Europe,Frankfurt,323,4.28
34.118.75.245,443,443,true,FRA,Europe,Frankfurt,417,4.28
34.118.21.2,443,443,true,FRA,Europe,Frankfurt,269,4.27
34.116.221.100,443,443,true,FRA,Europe,Frankfurt,348,4.27
34.154.172.44,443,443,true,FRA,Europe,Frankfurt,252,4.27
34.90.186.118,443,443,true,FRA,Europe,Frankfurt,255,4.27
34.90.108.106,443,443,true,FRA,Europe,Frankfurt,256,4.27
34.116.239.30,443,443,true,FRA,Europe,Frankfurt,336,4.26
34.105.189.25,443,443,true,LHR,Europe,London,231,4.25
34.65.201.127,443,443,true,FRA,Europe,Frankfurt,252,4.25
34.91.71.101,443,443,true,FRA,Europe,Frankfurt,257,4.25
34.118.11.212,443,443,true,FRA,Europe,Frankfurt,335,4.24
34.65.216.199,443,443,true,FRA,Europe,Frankfurt,259,4.24
34.141.176.76,443,443,true,FRA,Europe,Frankfurt,258,4.24
34.116.195.230,443,443,true,FRA,Europe,Frankfurt,267,4.24
34.65.54.201,443,443,true,FRA,Europe,Frankfurt,253,4.24
34.91.64.141,443,443,true,FRA,Europe,Frankfurt,256,4.24
34.141.18.112,443,443,true,FRA,Europe,Frankfurt,258,4.24
35.234.119.222,443,443,true,FRA,Europe,Frankfurt,249,4.23
34.118.78.222,443,443,true,FRA,Europe,Frankfurt,268,4.23
34.159.172.152,443,443,true,FRA,Europe,Frankfurt,252,4.23
34.91.250.0,443,443,true,FRA,Europe,Frankfurt,259,4.23
34.105.189.25,443,443,true,LHR,Europe,London,187,4.22
34.65.119.116,443,443,true,FRA,Europe,Frankfurt,252,4.22
34.65.181.48,443,443,true,FRA,Europe,Frankfurt,250,4.22
34.116.141.173,443,443,true,FRA,Europe,Frankfurt,268,4.22
34.89.204.90,443,443,true,FRA,Europe,Frankfurt,258,4.22
34.91.188.243,443,443,true,FRA,Europe,Frankfurt,258,4.21
34.89.203.75,443,443,true,FRA,Europe,Frankfurt,251,4.21
34.118.99.120,443,443,true,FRA,Europe,Frankfurt,268,4.21
34.107.94.122,443,443,true,FRA,Europe,Frankfurt,251,4.21
34.65.216.199,443,443,true,FRA,Europe,Frankfurt,251,4.21
34.91.31.93,443,443,true,FRA,Europe,Frankfurt,263,4.21
34.90.132.114,443,443,true,FRA,Europe,Frankfurt,256,4.21
34.105.140.105,443,443,true,LHR,Europe,London,199,4.20
34.154.122.207,443,443,true,FRA,Europe,Frankfurt,257,4.20
34.107.98.219,443,443,true,FRA,Europe,Frankfurt,252,4.20
34.118.91.168,443,443,true,FRA,Europe,Frankfurt,266,4.19
34.154.198.179,443,443,true,FRA,Europe,Frankfurt,257,4.19
34.116.142.118,443,443,true,FRA,Europe,Frankfurt,323,4.19
34.107.35.197,443,443,true,FRA,Europe,Frankfurt,259,4.18
34.90.30.193,443,443,true,FRA,Europe,Frankfurt,256,4.18
34.116.156.196,443,443,true,FRA,Europe,Frankfurt,267,4.17
34.154.127.142,443,443,true,FRA,Europe,Frankfurt,258,4.17
34.65.239.218,443,443,true,FRA,Europe,Frankfurt,252,4.17
34.65.0.157,443,443,true,FRA,Europe,Frankfurt,253,4.17
34.65.189.65,443,443,true,FRA,Europe,Frankfurt,252,4.17
34.154.14.191,443,443,true,FRA,Europe,Frankfurt,249,4.16
34.116.141.173,443,443,true,FRA,Europe,Frankfurt,321,4.16
34.65.203.120,443,443,true,FRA,Europe,Frankfurt,250,4.16
34.90.84.203,443,443,true,FRA,Europe,Frankfurt,262,4.16
34.154.139.64,443,443,true,FRA,Europe,Frankfurt,250,4.16
34.118.111.208,443,443,true,FRA,Europe,Frankfurt,280,4.16
34.90.30.193,443,443,true,FRA,Europe,Frankfurt,256,4.15
34.118.99.120,443,443,true,FRA,Europe,Frankfurt,268,4.15
34.118.21.89,443,443,true,FRA,Europe,Frankfurt,268,4.15
34.116.240.195,443,443,true,FRA,Europe,Frankfurt,394,4.15
34.116.248.189,443,443,true,FRA,Europe,Frankfurt,305,4.15
34.90.244.116,443,443,true,FRA,Europe,Frankfurt,257,4.15
34.159.52.32,443,443,true,FRA,Europe,Frankfurt,293,4.14
34.118.30.132,443,443,true,FRA,Europe,Frankfurt,347,4.14
34.116.216.206,443,443,true,FRA,Europe,Frankfurt,267,4.13
34.91.134.31,443,443,true,FRA,Europe,Frankfurt,257,4.12
34.34.35.197,443,443,true,FRA,Europe,Frankfurt,259,4.11
34.116.195.230,443,443,true,FRA,Europe,Frankfurt,289,4.11
34.107.125.78,443,443,true,FRA,Europe,Frankfurt,309,4.11
34.90.108.106,443,443,true,FRA,Europe,Frankfurt,265,4.10
34.107.50.26,443,443,true,FRA,Europe,Frankfurt,297,4.10
34.118.102.66,443,443,true,FRA,Europe,Frankfurt,267,4.10
34.118.27.151,443,443,true,FRA,Europe,Frankfurt,274,4.10
34.65.236.103,443,443,true,FRA,Europe,Frankfurt,252,4.10
34.91.250.0,443,443,true,FRA,Europe,Frankfurt,258,4.09
34.90.56.154,443,443,true,FRA,Europe,Frankfurt,285,4.08
34.116.251.158,443,443,true,FRA,Europe,Frankfurt,324,4.07
34.90.145.46,443,443,true,FRA,Europe,Frankfurt,258,4.07
34.154.178.111,443,443,true,FRA,Europe,Frankfurt,264,4.07
34.116.191.111,443,443,true,FRA,Europe,Frankfurt,291,4.07
34.90.250.194,443,443,true,FRA,Europe,Frankfurt,258,4.07
34.154.157.176,443,443,true,FRA,Europe,Frankfurt,250,4.06
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,265,4.06
34.147.8.211,443,443,true,FRA,Europe,Frankfurt,273,4.05
34.90.145.46,443,443,true,FRA,Europe,Frankfurt,257,4.05
34.154.195.87,443,443,true,FRA,Europe,Frankfurt,260,4.04
35.246.230.27,443,443,true,FRA,Europe,Frankfurt,250,4.03
34.118.119.46,443,443,true,FRA,Europe,Frankfurt,268,4.03
34.116.147.55,443,443,true,FRA,Europe,Frankfurt,266,4.02
34.65.13.41,443,443,true,FRA,Europe,Frankfurt,260,4.02
34.90.30.193,443,443,true,FRA,Europe,Frankfurt,258,4.01
34.90.250.194,443,443,true,FRA,Europe,Frankfurt,265,4.00
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,256,3.99
34.32.165.100,443,443,true,FRA,Europe,Frankfurt,259,3.99
34.91.250.0,443,443,true,FRA,Europe,Frankfurt,257,3.99
34.65.192.38,443,443,true,FRA,Europe,Frankfurt,251,3.98
34.116.231.238,443,443,true,FRA,Europe,Frankfurt,392,3.98
34.90.71.209,443,443,true,FRA,Europe,Frankfurt,289,3.97
34.118.78.27,443,443,true,AMS,Europe,Amsterdam,267,3.97
34.116.152.212,443,443,true,FRA,Europe,Frankfurt,326,3.97
34.154.240.99,443,443,true,FRA,Europe,Frankfurt,251,3.97
34.154.169.19,443,443,true,FRA,Europe,Frankfurt,266,3.96
34.116.132.141,443,443,true,FRA,Europe,Frankfurt,234,3.96
34.154.173.122,443,443,true,FRA,Europe,Frankfurt,252,3.93
34.116.134.240,443,443,true,FRA,Europe,Frankfurt,235,3.91
34.118.11.220,443,443,true,FRA,Europe,Frankfurt,335,3.91
34.118.119.46,443,443,true,FRA,Europe,Frankfurt,267,3.89
34.65.220.67,443,443,true,FRA,Europe,Frankfurt,263,3.89
34.154.205.28,443,443,true,FRA,Europe,Frankfurt,251,3.87
34.65.40.117,443,443,true,FRA,Europe,Frankfurt,250,3.86
34.118.17.165,443,443,true,FRA,Europe,Frankfurt,418,3.85
34.65.201.127,443,443,true,FRA,Europe,Frankfurt,250,3.84
34.32.236.173,443,443,true,FRA,Europe,Frankfurt,280,3.81
34.154.164.20,443,443,true,FRA,Europe,Frankfurt,269,3.81
34.91.66.231,443,443,true,FRA,Europe,Frankfurt,260,3.80
34.65.197.0,443,443,true,FRA,Europe,Frankfurt,269,3.78
34.116.231.238,443,443,true,FRA,Europe,Frankfurt,273,3.71
34.118.6.166,443,443,true,FRA,Europe,Frankfurt,304,3.68
34.91.108.244,443,443,true,FRA,Europe,Frankfurt,268,3.66
34.118.6.166,443,443,true,FRA,Europe,Frankfurt,271,3.61
34.65.85.165,443,443,true,FRA,Europe,Frankfurt,257,3.60
34.65.192.38,443,443,true,FRA,Europe,Frankfurt,251,3.58
34.89.134.176,443,443,true,FRA,Europe,Frankfurt,277,3.52
34.65.89.138,443,443,true,FRA,Europe,Frankfurt,250,3.48
34.65.11.153,443,443,true,FRA,Europe,Frankfurt,252,3.45
34.65.185.49,443,443,true,FRA,Europe,Frankfurt,251,3.41
34.118.103.198,443,443,true,FRA,Europe,Frankfurt,270,3.41
34.65.11.153,443,443,true,FRA,Europe,Frankfurt,257,3.39
34.65.150.119,443,443,true,FRA,Europe,Frankfurt,257,3.38
34.65.208.58,443,443,true,FRA,Europe,Frankfurt,252,3.37
34.65.182.101,443,443,true,FRA,Europe,Frankfurt,267,3.35
34.118.126.123,443,443,true,FRA,Europe,Frankfurt,276,3.32
34.65.29.189,443,443,true,FRA,Europe,Frankfurt,252,3.30
34.90.71.209,443,443,true,FRA,Europe,Frankfurt,266,3.28
34.65.140.253,443,443,true,FRA,Europe,Frankfurt,282,3.26
34.65.152.194,443,443,true,FRA,Europe,Frankfurt,288,3.26
34.65.197.0,443,443,true,FRA,Europe,Frankfurt,249,3.23
34.116.225.173,443,443,true,FRA,Europe,Frankfurt,293,3.23
34.118.92.6,443,443,true,FRA,Europe,Frankfurt,272,3.23
34.116.156.226,443,443,true,FRA,Europe,Frankfurt,266,3.22
34.65.203.120,443,443,true,FRA,Europe,Frankfurt,251,3.22
34.65.54.201,443,443,true,FRA,Europe,Frankfurt,251,3.22
34.65.119.116,443,443,true,FRA,Europe,Frankfurt,251,3.19
34.118.80.189,443,443,true,FRA,Europe,Frankfurt,268,3.18
