IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.65.235.187,443,443,true,FRA,Europe,Frankfurt,251,4.32
34.116.248.5,443,443,true,FRA,Europe,Frankfurt,315,4.31
34.118.17.76,443,443,true,FRA,Europe,Frankfurt,333,4.31
34.159.104.222,443,443,true,FRA,Europe,Frankfurt,269,4.29
34.118.108.112,443,443,true,FRA,Europe,Frankfurt,305,4.25
34.90.91.229,443,443,true,FRA,Europe,Frankfurt,269,4.25
34.34.7.124,443,443,true,FRA,Europe,Frankfurt,259,4.21
34.154.26.30,443,443,true,FRA,Europe,Frankfurt,268,4.21
34.154.175.185,443,443,true,FRA,Europe,Frankfurt,257,4.20
34.116.161.88,443,443,true,FRA,Europe,Frankfurt,325,4.19
34.118.11.212,443,443,true,FRA,Europe,Frankfurt,327,4.19
34.116.179.105,443,443,true,FRA,Europe,Frankfurt,303,4.19
34.118.127.11,443,443,true,FRA,Europe,Frankfurt,280,4.18
34.154.148.56,443,443,true,FRA,Europe,Frankfurt,268,4.18
34.118.10.54,443,443,true,FRA,Europe,Frankfurt,285,4.17
34.118.109.157,443,443,true,FRA,Europe,Frankfurt,270,4.16
34.107.14.208,443,443,true,FRA,Europe,Frankfurt,298,4.16
34.118.3.82,443,443,true,FRA,Europe,Frankfurt,301,4.15
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,266,4.11
34.118.27.184,443,443,true,FRA,Europe,Frankfurt,270,4.10
34.65.84.1,443,443,true,FRA,Europe,Frankfurt,251,4.09
34.154.16.88,443,443,true,FRA,Europe,Frankfurt,255,4.08
34.154.154.120,443,443,true,FRA,Europe,Frankfurt,257,4.08
34.116.231.103,443,443,true,FRA,Europe,Frankfurt,280,4.07
34.154.103.44,443,443,true,FRA,Europe,Frankfurt,255,4.06
34.116.191.111,443,443,true,FRA,Europe,Frankfurt,311,4.06
34.118.5.104,443,443,true,FRA,Europe,Frankfurt,313,4.06
34.65.64.215,443,443,true,FRA,Europe,Frankfurt,253,4.05
34.32.174.17,443,443,true,FRA,Europe,Frankfurt,258,4.05
34.154.31.36,443,443,true,FRA,Europe,Frankfurt,248,4.04
34.118.76.197,443,443,true,FRA,Europe,Frankfurt,317,4.04
34.116.167.198,443,443,true,FRA,Europe,Frankfurt,385,4.04
34.65.84.1,443,443,true,FRA,Europe,Frankfurt,253,4.04
34.116.174.23,443,443,true,FRA,Europe,Frankfurt,273,4.03
34.118.69.245,443,443,true,FRA,Europe,Frankfurt,309,4.02
34.118.28.145,443,443,true,FRA,Europe,Frankfurt,368,4.02
34.159.115.89,443,443,true,FRA,Europe,Frankfurt,282,3.98
34.65.241.107,443,443,true,FRA,Europe,Frankfurt,283,3.96
34.118.16.79,443,443,true,FRA,Europe,Frankfurt,361,3.93
34.118.41.156,443,443,true,FRA,Europe,Frankfurt,269,3.93
34.118.10.54,443,443,true,FRA,Europe,Frankfurt,268,3.92
34.118.7.22,443,443,true,FRA,Europe,Frankfurt,337,3.90
34.118.55.40,443,443,true,FRA,Europe,Frankfurt,349,3.90
34.118.102.129,443,443,true,FRA,Europe,Frankfurt,268,3.89
34.116.128.81,443,443,true,FRA,Europe,Frankfurt,346,3.87
34.118.33.110,443,443,true,FRA,Europe,Frankfurt,333,3.85
34.116.253.136,443,443,true,FRA,Europe,Frankfurt,269,3.84
34.116.241.27,443,443,true,FRA,Europe,Frankfurt,313,3.83
34.116.180.92,443,443,true,FRA,Europe,Frankfurt,334,3.79
34.118.103.198,443,443,true,FRA,Europe,Frankfurt,270,3.76
34.118.92.155,443,443,true,FRA,Europe,Frankfurt,281,3.75
34.116.133.90,443,443,true,FRA,Europe,Frankfurt,370,3.75
34.118.17.47,443,443,true,FRA,Europe,Frankfurt,268,3.73
34.154.181.52,443,443,true,FRA,Europe,Frankfurt,273,3.69
34.107.94.79,443,443,true,FRA,Europe,Frankfurt,312,3.64
34.118.11.255,443,443,true,FRA,Europe,Frankfurt,269,3.64
34.65.81.183,443,443,true,FRA,Europe,Frankfurt,252,3.64
34.147.231.33,443,443,true,LHR,Europe,London,202,3.59
34.118.69.245,443,443,true,FRA,Europe,Frankfurt,280,3.49
34.65.76.138,443,443,true,FRA,Europe,Frankfurt,237,3.47
34.65.151.92,443,443,true,FRA,Europe,Frankfurt,252,3.46
34.116.128.185,443,443,true,FRA,Europe,Frankfurt,324,3.45
34.65.41.222,443,443,true,FRA,Europe,Frankfurt,253,3.45
34.65.195.44,443,443,true,FRA,Europe,Frankfurt,252,3.41
34.65.19.61,443,443,true,FRA,Europe,Frankfurt,258,3.40
34.116.171.235,443,443,true,FRA,Europe,Frankfurt,292,3.40
34.118.93.127,443,443,true,FRA,Europe,Frankfurt,267,3.32
34.118.55.40,443,443,true,FRA,Europe,Frankfurt,269,3.31
34.65.248.147,443,443,true,FRA,Europe,Frankfurt,258,3.24
34.116.155.156,443,443,true,FRA,Europe,Frankfurt,266,3.22
34.65.78.7,443,443,true,FRA,Europe,Frankfurt,252,3.21
34.118.1.35,443,443,true,FRA,Europe,Frankfurt,332,3.07
34.65.178.59,443,443,true,FRA,Europe,Frankfurt,262,3.04
34.65.38.18,443,443,true,FRA,Europe,Frankfurt,253,3.00
34.65.130.191,443,443,true,FRA,Europe,Frankfurt,257,2.97
34.65.235.165,443,443,true,FRA,Europe,Frankfurt,293,2.92
34.65.128.135,443,443,true,FRA,Europe,Frankfurt,313,2.91
34.34.59.217,443,443,true,FRA,Europe,Frankfurt,283,2.86
34.65.217.236,443,443,true,FRA,Europe,Frankfurt,261,2.86
34.65.35.144,443,443,true,FRA,Europe,Frankfurt,282,2.84
34.118.102.66,443,443,true,FRA,Europe,Frankfurt,288,2.83
34.118.115.52,443,443,true,FRA,Europe,Frankfurt,280,2.82
34.118.56.203,443,443,true,FRA,Europe,Frankfurt,347,2.79
34.118.103.198,443,443,true,FRA,Europe,Frankfurt,268,2.79
34.65.84.1,443,443,true,FRA,Europe,Frankfurt,297,2.79
34.116.186.105,443,443,true,FRA,Europe,Frankfurt,269,2.78
34.65.189.218,443,443,true,FRA,Europe,Frankfurt,263,2.76
34.118.101.112,443,443,true,FRA,Europe,Frankfurt,316,2.76
34.116.171.235,443,443,true,FRA,Europe,Frankfurt,281,2.69
34.116.159.174,443,443,true,FRA,Europe,Frankfurt,266,2.68
34.116.169.139,443,443,true,FRA,Europe,Frankfurt,280,2.67
34.118.110.180,443,443,true,FRA,Europe,Frankfurt,268,2.65
34.116.211.185,443,443,true,FRA,Europe,Frankfurt,266,2.62
34.116.217.100,443,443,true,FRA,Europe,Frankfurt,266,2.61
34.65.170.148,443,443,true,FRA,Europe,Frankfurt,278,2.61
34.116.128.81,443,443,true,FRA,Europe,Frankfurt,275,2.61
34.118.92.155,443,443,true,FRA,Europe,Frankfurt,268,2.60
34.118.101.112,443,443,true,FRA,Europe,Frankfurt,269,2.58
34.116.167.166,443,443,true,FRA,Europe,Frankfurt,269,2.56
34.65.235.165,443,443,true,FRA,Europe,Frankfurt,195,2.53
34.116.180.92,443,443,true,FRA,Europe,Frankfurt,273,2.53
34.116.179.105,443,443,true,FRA,Europe,Frankfurt,268,2.50
34.116.141.3,443,443,true,FRA,Europe,Frankfurt,269,2.50
34.118.116.9,443,443,true,FRA,Europe,Frankfurt,277,2.48
34.118.123.16,443,443,true,FRA,Europe,Frankfurt,268,2.43
34.118.102.129,443,443,true,FRA,Europe,Frankfurt,269,2.43
34.65.157.21,443,443,true,FRA,Europe,Frankfurt,262,2.39
34.116.161.88,443,443,true,FRA,Europe,Frankfurt,269,2.34
34.116.141.170,443,443,true,FRA,Europe,Frankfurt,268,2.33
34.116.207.191,443,443,true,FRA,Europe,Frankfurt,265,2.31
34.118.105.120,443,443,true,FRA,Europe,Frankfurt,267,2.28
34.116.148.173,443,443,true,FRA,Europe,Frankfurt,269,2.25
34.116.139.71,443,443,true,FRA,Europe,Frankfurt,268,2.25
34.116.204.182,443,443,true,FRA,Europe,Frankfurt,268,2.23
34.116.128.185,443,443,true,FRA,Europe,Frankfurt,269,2.21
34.116.133.90,443,443,true,FRA,Europe,Frankfurt,271,2.20
35.229.161.32,443,443,true,TPE,Asia Pacific,Taipei,46,2.20
34.116.219.165,443,443,true,FRA,Europe,Frankfurt,269,2.20
34.118.108.112,443,443,true,FRA,Europe,Frankfurt,288,2.20
34.118.127.11,443,443,true,FRA,Europe,Frankfurt,268,2.18
34.116.191.111,443,443,true,FRA,Europe,Frankfurt,268,2.11
34.118.109.157,443,443,true,FRA,Europe,Frankfurt,269,2.09
34.65.151.47,443,443,true,FRA,Europe,Frankfurt,260,2.08
34.118.86.234,443,443,true,FRA,Europe,Frankfurt,269,2.05
34.118.28.145,443,443,true,FRA,Europe,Frankfurt,219,2.04
34.118.111.208,443,443,true,FRA,Europe,Frankfurt,292,2.04
34.118.126.252,443,443,true,FRA,Europe,Frankfurt,268,1.99
34.118.95.240,443,443,true,FRA,Europe,Frankfurt,281,1.97
34.116.167.198,443,443,true,FRA,Europe,Frankfurt,268,1.97
34.116.190.16,443,443,true,FRA,Europe,Frankfurt,280,1.95
34.90.153.175,443,443,true,FRA,Europe,Frankfurt,275,1.87
34.116.138.196,443,443,true,FRA,Europe,Frankfurt,278,1.87
34.118.99.214,443,443,true,FRA,Europe,Frankfurt,289,1.78
34.65.76.138,443,443,true,FRA,Europe,Frankfurt,291,1.70
34.65.151.47,443,443,true,FRA,Europe,Frankfurt,286,1.53
34.91.85.71,443,443,true,FRA,Europe,Frankfurt,283,1.48
35.246.231.107,443,443,true,FRA,Europe,Frankfurt,226,1.39
34.32.247.234,443,443,true,FRA,Europe,Frankfurt,290,1.30
34.65.94.94,443,443,true,FRA,Europe,Frankfurt,268,1.12
34.118.31.189,443,443,true,FRA,Europe,Frankfurt,296,1.04
34.116.211.185,443,443,true,FRA,Europe,Frankfurt,321,0.95
34.65.38.18,443,443,true,FRA,Europe,Frankfurt,292,0.87
34.116.147.55,443,443,true,FRA,Europe,Frankfurt,263,0.83
34.107.14.208,443,443,true,FRA,Europe,Frankfurt,293,0.77
34.154.157.34,443,443,true,FRA,Europe,Frankfurt,278,0.75
34.65.170.148,443,443,true,FRA,Europe,Frankfurt,277,0.74
34.89.142.227,443,443,true,FRA,Europe,Frankfurt,273,0.70
34.107.25.251,443,443,true,FRA,Europe,Frankfurt,326,0.63
34.89.146.12,443,443,true,FRA,Europe,Frankfurt,273,0.57
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,215,0.49
34.89.233.207,443,443,true,FRA,Europe,Frankfurt,287,0.49
34.116.159.174,443,443,true,FRA,Europe,Frankfurt,351,0.44
34.116.255.222,443,443,true,FRA,Europe,Frankfurt,251,0.44
34.65.76.138,443,443,true,FRA,Europe,Frankfurt,269,0.43
35.200.238.235,443,443,true,BOM,Asia Pacific,Mumbai,199,0.39
34.118.46.218,443,443,true,FRA,Europe,Frankfurt,244,0.31
34.91.12.206,443,443,true,FRA,Europe,Frankfurt,281,0.22
34.65.94.94,443,443,true,FRA,Europe,Frankfurt,280,0.21
34.118.56.203,443,443,true,FRA,Europe,Frankfurt,294,0.20
34.116.193.229,443,443,true,FRA,Europe,Frankfurt,295,0.17
34.91.12.206,443,443,true,FRA,Europe,Frankfurt,285,0.12
34.118.64.153,443,443,true,FRA,Europe,Frankfurt,287,0.11
34.159.39.234,443,443,true,FRA,Europe,Frankfurt,276,0.09
35.187.229.127,80,8080,false,SIN,Asia Pacific,Singapore,3,0.00
35.244.181.58,80,80,false,SIN,Asia Pacific,Singapore,4,0.00
34.120.58.14,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
34.117.254.68,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
34.101.169.73,80,8080,false,CGK,Asia Pacific,Jakarta,16,0.00
34.110.234.120,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
34.160.118.77,80,80,false,SIN,Asia Pacific,Singapore,21,0.00
34.120.58.14,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
34.111.135.19,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
34.110.227.66,80,80,false,SIN,Asia Pacific,Singapore,31,0.00
34.110.234.120,80,80,false,SIN,Asia Pacific,Singapore,35,0.00
34.49.212.232,80,80,false,SIN,Asia Pacific,Singapore,48,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,60,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,60,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,61,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,61,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,63,0.00
34.93.226.165,80,80,false,BOM,Asia Pacific,Mumbai,64,0.00
34.93.79.152,80,80,false,BOM,Asia Pacific,Mumbai,67,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,71,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,72,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,79,0.00
34.64.94.216,80,80,false,ICN,Asia Pacific,Seoul,87,0.00
34.82.48.25,80,80,false,SEA,North America,Seattle,156,0.00
34.82.48.25,443,80,false,SEA,North America,Seattle,156,0.00
34.105.49.234,80,80,false,SEA,North America,Seattle,156,0.00
35.247.119.221,80,80,false,SEA,North America,Seattle,156,0.00
35.247.124.181,80,80,false,SEA,North America,Seattle,156,0.00
34.82.48.25,443,80,false,SEA,North America,Seattle,156,0.00
34.82.76.253,80,80,false,SEA,North America,Seattle,156,0.00
34.82.48.25,443,80,false,SEA,North America,Seattle,157,0.00
34.105.49.234,80,80,false,SEA,North America,Seattle,157,0.00
34.82.76.253,80,80,false,SEA,North America,Seattle,157,0.00
34.105.49.234,80,80,false,SEA,North America,Seattle,157,0.00
34.82.48.25,80,80,false,SEA,North America,Seattle,157,0.00
34.82.76.253,80,80,false,SEA,North America,Seattle,157,0.00
34.82.188.91,443,443,true,SEA,North America,Seattle,158,0.00
34.82.48.25,443,80,false,SEA,North America,Seattle,159,0.00
34.82.48.25,80,80,false,SEA,North America,Seattle,160,0.00
34.102.111.127,443,443,true,LAX,North America,Los Angeles,162,0.00
34.105.3.218,443,443,true,SEA,North America,Seattle,163,0.00
35.236.55.171,443,443,true,LAX,North America,Los Angeles,164,0.00
34.102.111.127,80,80,false,LAX,North America,Los Angeles,169,0.00
34.102.111.127,80,80,false,LAX,North America,Los Angeles,183,0.00
34.65.43.234,443,443,true,FRA,Europe,Frankfurt,185,0.00
34.175.161.245,2086,80,false,MAD,Europe,Madrid,188,0.00
34.175.133.251,2082,80,false,MAD,Europe,Madrid,188,0.00
34.175.244.157,2083,80,false,MAD,Europe,Madrid,188,0.00
34.175.244.157,2096,80,false,MAD,Europe,Madrid,188,0.00
34.175.168.99,2082,80,false,MAD,Europe,Madrid,188,0.00
34.175.244.157,2082,80,false,MAD,Europe,Madrid,188,0.00
34.175.244.157,2087,80,false,MAD,Europe,Madrid,188,0.00
34.175.168.99,2083,80,false,MAD,Europe,Madrid,188,0.00
34.175.95.58,2082,80,false,MAD,Europe,Madrid,189,0.00
34.175.133.251,2086,80,false,MAD,Europe,Madrid,189,0.00
34.175.133.251,2053,80,false,MAD,Europe,Madrid,189,0.00
34.175.95.58,2095,80,false,MAD,Europe,Madrid,189,0.00
34.175.133.251,2095,80,false,MAD,Europe,Madrid,189,0.00
34.175.7.231,2053,80,false,MAD,Europe,Madrid,189,0.00
34.175.95.58,2053,80,false,MAD,Europe,Madrid,189,0.00
34.175.95.58,2086,80,false,MAD,Europe,Madrid,189,0.00
34.175.7.231,2087,80,false,MAD,Europe,Madrid,189,0.00
34.175.95.58,2087,80,false,MAD,Europe,Madrid,189,0.00
34.175.161.245,2095,80,false,MAD,Europe,Madrid,189,0.00
34.175.161.245,2087,80,false,MAD,Europe,Madrid,189,0.00
34.175.244.157,2095,80,false,MAD,Europe,Madrid,189,0.00
34.175.161.245,2083,80,false,MAD,Europe,Madrid,190,0.00
34.175.161.245,2082,80,false,MAD,Europe,Madrid,190,0.00
34.175.7.231,2082,80,false,MAD,Europe,Madrid,190,0.00
34.175.99.73,2086,80,false,MAD,Europe,Madrid,190,0.00
34.175.7.231,2052,80,false,MAD,Europe,Madrid,190,0.00
34.175.143.15,2095,80,false,MAD,Europe,Madrid,190,0.00
34.175.133.251,2083,80,false,MAD,Europe,Madrid,191,0.00
34.175.99.73,2096,80,false,MAD,Europe,Madrid,191,0.00
34.175.133.251,2087,80,false,MAD,Europe,Madrid,191,0.00
34.175.95.58,2096,80,false,MAD,Europe,Madrid,193,0.00
34.140.239.154,2082,80,false,CDG,Europe,Paris,195,0.00
34.140.239.154,2087,80,false,CDG,Europe,Paris,195,0.00
34.140.239.154,2096,80,false,CDG,Europe,Paris,195,0.00
34.140.239.154,2083,80,false,CDG,Europe,Paris,196,0.00
34.175.133.251,2096,80,false,MAD,Europe,Madrid,196,0.00
34.175.133.251,2052,80,false,MAD,Europe,Madrid,196,0.00
34.175.244.157,2052,80,false,MAD,Europe,Madrid,196,0.00
34.175.244.157,2086,80,false,MAD,Europe,Madrid,196,0.00
34.175.99.73,2095,80,false,MAD,Europe,Madrid,196,0.00
34.175.161.245,2052,80,false,MAD,Europe,Madrid,197,0.00
34.175.161.245,2096,80,false,MAD,Europe,Madrid,197,0.00
34.140.239.154,2086,80,false,CDG,Europe,Paris,197,0.00
35.187.41.171,2087,80,false,CDG,Europe,Paris,197,0.00
34.175.244.157,2053,80,false,MAD,Europe,Madrid,197,0.00
34.175.99.73,2052,80,false,MAD,Europe,Madrid,197,0.00
34.147.101.117,2082,80,false,AMS,Europe,Amsterdam,197,0.00
34.175.168.99,2087,80,false,MAD,Europe,Madrid,197,0.00
34.175.161.245,2053,80,false,MAD,Europe,Madrid,198,0.00
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,198,0.00
35.187.41.171,2083,80,false,CDG,Europe,Paris,198,0.00
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,198,0.00
34.140.239.154,2052,80,false,CDG,Europe,Paris,198,0.00
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,198,0.00
34.140.239.154,2095,80,false,CDG,Europe,Paris,198,0.00
34.147.101.117,2053,80,false,AMS,Europe,Amsterdam,199,0.00
34.147.101.117,2082,80,false,AMS,Europe,Amsterdam,199,0.00
34.147.101.117,2052,80,false,AMS,Europe,Amsterdam,199,0.00
