IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.154.129.230,443,443,true,FRA,Europe,Frankfurt,254,4.18
34.90.199.90,443,443,true,FRA,Europe,Frankfurt,264,4.18
34.91.37.222,443,443,true,FRA,Europe,Frankfurt,257,4.17
34.90.26.199,443,443,true,FRA,Europe,Frankfurt,259,4.17
34.65.97.27,443,443,true,FRA,Europe,Frankfurt,264,4.17
34.154.237.161,443,443,true,FRA,Europe,Frankfurt,258,4.16
35.204.102.31,443,443,true,FRA,Europe,Frankfurt,267,4.16
34.65.138.124,443,443,true,FRA,Europe,Frankfurt,271,4.16
34.65.77.80,443,443,true,FRA,Europe,Frankfurt,255,4.16
35.204.225.94,443,443,true,FRA,Europe,Frankfurt,256,4.16
34.65.235.63,443,443,true,FRA,Europe,Frankfurt,250,4.16
34.90.235.23,443,443,true,FRA,Europe,Frankfurt,257,4.15
34.65.200.26,443,443,true,FRA,Europe,Frankfurt,251,4.13
34.65.77.80,443,443,true,FRA,Europe,Frankfurt,252,4.13
34.65.113.146,443,443,true,FRA,Europe,Frankfurt,344,4.12
34.65.233.172,443,443,true,FRA,Europe,Frankfurt,255,4.10
35.204.229.43,443,443,true,FRA,Europe,Frankfurt,259,4.10
34.91.107.241,443,443,true,FRA,Europe,Frankfurt,264,4.10
34.65.43.245,443,443,true,FRA,Europe,Frankfurt,255,4.09
35.204.101.37,443,443,true,FRA,Europe,Frankfurt,260,4.09
34.118.29.115,443,443,true,FRA,Europe,Frankfurt,287,4.09
34.118.71.245,443,443,true,FRA,Europe,Frankfurt,358,4.08
34.91.199.198,443,443,true,FRA,Europe,Frankfurt,258,4.08
34.147.66.36,443,443,true,FRA,Europe,Frankfurt,266,4.07
34.65.95.192,443,443,true,FRA,Europe,Frankfurt,260,4.07
34.65.97.221,443,443,true,FRA,Europe,Frankfurt,253,4.07
34.65.138.124,443,443,true,FRA,Europe,Frankfurt,249,4.06
34.65.68.162,443,443,true,FRA,Europe,Frankfurt,269,4.04
34.65.24.103,443,443,true,FRA,Europe,Frankfurt,249,4.04
34.118.1.28,443,443,true,FRA,Europe,Frankfurt,311,4.04
34.116.219.69,443,443,true,FRA,Europe,Frankfurt,302,4.03
34.65.235.165,443,443,true,FRA,Europe,Frankfurt,252,4.03
34.118.58.201,443,443,true,FRA,Europe,Frankfurt,319,4.03
34.90.26.199,443,443,true,FRA,Europe,Frankfurt,262,4.00
34.118.0.250,443,443,true,FRA,Europe,Frankfurt,306,3.98
34.90.157.98,443,443,true,FRA,Europe,Frankfurt,259,3.98
34.65.216.106,443,443,true,FRA,Europe,Frankfurt,258,3.98
34.118.19.4,443,443,true,FRA,Europe,Frankfurt,310,3.92
34.65.200.26,443,443,true,FRA,Europe,Frankfurt,255,3.92
34.65.113.146,443,443,true,FRA,Europe,Frankfurt,256,3.90
34.65.99.15,443,443,true,FRA,Europe,Frankfurt,260,3.88
34.91.198.247,443,443,true,FRA,Europe,Frankfurt,296,3.87
34.118.15.95,443,443,true,FRA,Europe,Frankfurt,312,3.86
35.204.66.9,443,443,true,FRA,Europe,Frankfurt,270,3.84
34.90.199.90,443,443,true,FRA,Europe,Frankfurt,263,3.80
34.159.107.80,443,443,true,FRA,Europe,Frankfurt,299,3.78
34.65.235.63,443,443,true,FRA,Europe,Frankfurt,266,3.73
34.65.244.200,443,443,true,FRA,Europe,Frankfurt,284,3.73
34.118.67.168,443,443,true,FRA,Europe,Frankfurt,325,3.73
34.91.109.181,443,443,true,FRA,Europe,Frankfurt,273,3.72
34.65.36.136,443,443,true,FRA,Europe,Frankfurt,255,3.69
34.107.122.127,443,443,true,FRA,Europe,Frankfurt,286,3.67
34.159.254.208,443,443,true,FRA,Europe,Frankfurt,289,3.61
34.65.60.0,443,443,true,FRA,Europe,Frankfurt,253,3.59
34.65.233.172,443,443,true,FRA,Europe,Frankfurt,261,3.58
34.90.91.163,443,443,true,FRA,Europe,Frankfurt,268,3.54
34.65.187.167,443,443,true,FRA,Europe,Frankfurt,294,3.54
34.65.19.59,443,443,true,FRA,Europe,Frankfurt,251,3.52
34.65.183.109,443,443,true,FRA,Europe,Frankfurt,256,3.52
34.154.208.64,443,443,true,FRA,Europe,Frankfurt,256,3.50
34.65.215.201,443,443,true,FRA,Europe,Frankfurt,269,3.50
34.65.243.157,443,443,true,AMS,Europe,Amsterdam,257,3.49
34.118.56.37,443,443,true,FRA,Europe,Frankfurt,318,3.48
34.154.85.218,443,443,true,FRA,Europe,Frankfurt,255,3.47
34.65.244.200,443,443,true,FRA,Europe,Frankfurt,264,3.46
35.204.216.23,443,443,true,FRA,Europe,Frankfurt,289,3.45
34.154.55.207,443,443,true,FRA,Europe,Frankfurt,255,3.44
34.65.77.135,443,443,true,FRA,Europe,Frankfurt,250,3.44
34.65.70.151,443,443,true,FRA,Europe,Frankfurt,257,3.43
34.65.43.245,443,443,true,FRA,Europe,Frankfurt,254,3.40
34.65.141.48,443,443,true,FRA,Europe,Frankfurt,250,3.40
34.65.24.103,443,443,true,FRA,Europe,Frankfurt,253,3.39
34.154.188.118,443,443,true,FRA,Europe,Frankfurt,263,3.34
34.147.66.36,443,443,true,FRA,Europe,Frankfurt,291,3.34
34.89.241.113,443,443,true,FRA,Europe,Frankfurt,282,3.32
34.65.208.203,443,443,true,FRA,Europe,Frankfurt,259,3.28
34.65.154.70,443,443,true,FRA,Europe,Frankfurt,288,3.27
34.154.60.114,443,443,true,FRA,Europe,Frankfurt,255,3.25
34.154.223.40,443,443,true,FRA,Europe,Frankfurt,254,3.24
34.116.178.230,443,443,true,FRA,Europe,Frankfurt,273,3.24
34.118.28.224,443,443,true,FRA,Europe,Frankfurt,860,3.21
34.154.170.13,443,443,true,FRA,Europe,Frankfurt,248,3.20
34.154.113.244,443,443,true,FRA,Europe,Frankfurt,244,3.19
34.154.209.250,443,443,true,FRA,Europe,Frankfurt,258,3.17
34.65.168.136,443,443,true,FRA,Europe,Frankfurt,252,3.16
34.65.127.249,443,443,true,FRA,Europe,Frankfurt,241,3.15
34.65.233.172,443,443,true,FRA,Europe,Frankfurt,255,3.13
34.65.77.80,443,443,true,FRA,Europe,Frankfurt,249,3.13
34.65.18.192,443,443,true,FRA,Europe,Frankfurt,237,3.09
34.154.223.145,443,443,true,FRA,Europe,Frankfurt,254,3.09
34.65.13.217,443,443,true,FRA,Europe,Frankfurt,253,3.08
34.65.247.155,443,443,true,FRA,Europe,Frankfurt,257,3.07
34.154.84.26,443,443,true,FRA,Europe,Frankfurt,253,3.04
34.154.53.213,443,443,true,FRA,Europe,Frankfurt,249,3.03
34.154.0.12,443,443,true,FRA,Europe,Frankfurt,250,2.94
34.65.62.133,443,443,true,FRA,Europe,Frankfurt,266,2.94
34.154.97.96,443,443,true,FRA,Europe,Frankfurt,254,2.90
34.154.29.165,443,443,true,FRA,Europe,Frankfurt,262,2.88
34.154.189.30,443,443,true,FRA,Europe,Frankfurt,250,2.87
34.65.157.21,443,443,true,FRA,Europe,Frankfurt,250,2.87
34.154.29.94,443,443,true,FRA,Europe,Frankfurt,252,2.86
34.65.43.245,443,443,true,FRA,Europe,Frankfurt,254,2.86
34.154.59.27,443,443,true,FRA,Europe,Frankfurt,268,2.86
34.154.85.251,443,443,true,FRA,Europe,Frankfurt,252,2.85
34.154.120.16,443,443,true,FRA,Europe,Frankfurt,261,2.85
34.116.203.33,443,443,true,FRA,Europe,Frankfurt,266,2.84
34.154.183.238,443,443,true,FRA,Europe,Frankfurt,273,2.82
34.65.226.161,443,443,true,FRA,Europe,Frankfurt,268,2.79
34.65.205.103,443,443,true,FRA,Europe,Frankfurt,269,2.77
34.65.64.226,443,443,true,FRA,Europe,Frankfurt,259,2.76
34.65.179.48,443,443,true,FRA,Europe,Frankfurt,266,2.75
34.65.216.106,443,443,true,FRA,Europe,Frankfurt,256,2.69
34.154.151.69,443,443,true,FRA,Europe,Frankfurt,259,2.69
34.91.50.232,443,443,true,FRA,Europe,Frankfurt,288,2.68
34.154.43.73,443,443,true,FRA,Europe,Frankfurt,252,2.66
34.118.115.199,443,443,true,FRA,Europe,Frankfurt,269,2.66
34.175.133.251,2086,80,false,MAD,Europe,Madrid,181,2.64
34.65.111.170,443,443,true,FRA,Europe,Frankfurt,296,2.63
34.175.133.251,2052,80,false,MAD,Europe,Madrid,181,2.61
34.65.18.192,443,443,true,FRA,Europe,Frankfurt,265,2.61
34.140.239.154,2086,80,false,CDG,Europe,Paris,181,2.61
34.140.239.154,2052,80,false,CDG,Europe,Paris,183,2.60
34.154.93.26,443,443,true,FRA,Europe,Frankfurt,251,2.60
34.116.157.246,443,443,true,FRA,Europe,Frankfurt,300,2.60
34.91.133.41,443,443,true,FRA,Europe,Frankfurt,290,2.60
34.175.133.251,2087,80,false,MAD,Europe,Madrid,183,2.60
34.140.239.154,2095,80,false,CDG,Europe,Paris,181,2.59
34.154.80.143,443,443,true,FRA,Europe,Frankfurt,255,2.59
34.140.239.154,2087,80,false,CDG,Europe,Paris,182,2.58
34.147.101.117,2096,80,false,AMS,Europe,Amsterdam,189,2.58
34.154.172.28,443,443,true,FRA,Europe,Frankfurt,257,2.57
34.175.133.251,2082,80,false,MAD,Europe,Madrid,181,2.56
34.140.239.154,2096,80,false,CDG,Europe,Paris,182,2.56
34.140.239.154,2082,80,false,CDG,Europe,Paris,181,2.56
34.118.106.179,443,443,true,FRA,Europe,Frankfurt,274,2.55
34.140.239.154,2083,80,false,CDG,Europe,Paris,181,2.55
34.140.239.154,2053,80,false,CDG,Europe,Paris,181,2.55
34.175.133.251,2083,80,false,MAD,Europe,Madrid,180,2.54
34.175.133.251,2053,80,false,MAD,Europe,Madrid,181,2.54
34.175.133.251,2095,80,false,MAD,Europe,Madrid,181,2.54
34.154.183.87,443,443,true,FRA,Europe,Frankfurt,248,2.53
34.91.227.44,443,443,true,FRA,Europe,Frankfurt,269,2.52
34.65.225.189,443,443,true,FRA,Europe,Frankfurt,256,2.51
34.116.149.184,443,443,true,FRA,Europe,Frankfurt,271,2.48
34.154.77.20,443,443,true,FRA,Europe,Frankfurt,249,2.47
34.154.118.223,443,443,true,FRA,Europe,Frankfurt,283,2.47
34.154.25.71,443,443,true,FRA,Europe,Frankfurt,277,2.46
34.65.13.217,443,443,true,FRA,Europe,Frankfurt,257,2.42
34.154.119.138,443,443,true,FRA,Europe,Frankfurt,256,2.39
34.141.248.249,2053,80,false,AMS,Europe,Amsterdam,192,2.38
34.175.95.58,2053,80,false,MAD,Europe,Madrid,184,2.37
34.118.123.62,443,443,true,FRA,Europe,Frankfurt,269,2.36
34.147.101.117,2083,80,false,AMS,Europe,Amsterdam,188,2.36
34.147.101.117,2095,80,false,AMS,Europe,Amsterdam,190,2.36
34.141.221.33,2053,80,false,AMS,Europe,Amsterdam,186,2.35
34.65.214.126,443,443,true,FRA,Europe,Frankfurt,256,2.35
34.107.36.146,443,443,true,FRA,Europe,Frankfurt,287,2.35
34.65.127.249,443,443,true,FRA,Europe,Frankfurt,288,2.35
34.118.90.236,443,443,true,FRA,Europe,Frankfurt,282,2.35
34.141.248.249,2083,80,false,AMS,Europe,Amsterdam,191,2.34
34.147.101.117,2082,80,false,AMS,Europe,Amsterdam,188,2.34
34.175.133.251,2096,80,false,MAD,Europe,Madrid,181,2.33
34.147.101.117,2052,80,false,AMS,Europe,Amsterdam,189,2.33
34.65.64.226,443,443,true,FRA,Europe,Frankfurt,251,2.32
34.118.99.126,443,443,true,FRA,Europe,Frankfurt,272,2.32
34.154.19.192,443,443,true,FRA,Europe,Frankfurt,258,2.32
34.90.237.95,443,443,true,FRA,Europe,Frankfurt,277,2.31
34.118.15.93,443,443,true,FRA,Europe,Frankfurt,342,2.31
34.116.212.40,443,443,true,FRA,Europe,Frankfurt,276,2.29
35.187.41.171,2083,80,false,CDG,Europe,Paris,186,2.26
34.118.127.11,443,443,true,FRA,Europe,Frankfurt,275,2.25
34.90.91.163,443,443,true,FRA,Europe,Frankfurt,266,2.25
34.175.7.231,2052,80,false,MAD,Europe,Madrid,181,2.25
34.118.124.90,443,443,true,FRA,Europe,Frankfurt,267,2.25
34.175.7.231,2087,80,false,MAD,Europe,Madrid,183,2.24
34.175.99.73,2052,80,false,MAD,Europe,Madrid,182,2.24
34.175.99.73,2095,80,false,MAD,Europe,Madrid,182,2.23
34.141.221.33,2086,80,false,AMS,Europe,Amsterdam,192,2.23
34.175.99.73,2096,80,false,MAD,Europe,Madrid,183,2.23
34.175.95.58,2052,80,false,MAD,Europe,Madrid,181,2.22
34.175.99.73,2082,80,false,MAD,Europe,Madrid,184,2.22
34.141.248.249,2086,80,false,AMS,Europe,Amsterdam,190,2.22
34.175.7.231,2053,80,false,MAD,Europe,Madrid,182,2.21
34.175.95.58,2096,80,false,MAD,Europe,Madrid,181,2.21
34.65.113.124,443,443,true,FRA,Europe,Frankfurt,249,2.21
34.141.221.33,2096,80,false,AMS,Europe,Amsterdam,191,2.21
34.141.248.249,2096,80,false,AMS,Europe,Amsterdam,189,2.21
34.118.48.35,443,443,true,FRA,Europe,Frankfurt,354,2.21
34.141.221.33,2083,80,false,AMS,Europe,Amsterdam,188,2.21
34.175.7.231,2082,80,false,MAD,Europe,Madrid,181,2.21
34.116.143.167,443,443,true,FRA,Europe,Frankfurt,268,2.20
34.175.99.73,2086,80,false,MAD,Europe,Madrid,182,2.20
35.187.41.171,2087,80,false,CDG,Europe,Paris,183,2.20
34.141.248.249,2087,80,false,AMS,Europe,Amsterdam,190,2.20
34.175.95.58,2095,80,false,MAD,Europe,Madrid,181,2.20
34.116.219.69,443,443,true,FRA,Europe,Frankfurt,269,2.20
34.154.244.243,443,443,true,FRA,Europe,Frankfurt,270,2.20
34.141.248.249,2052,80,false,AMS,Europe,Amsterdam,188,2.19
34.141.248.249,2095,80,false,AMS,Europe,Amsterdam,187,2.19
34.175.95.58,2087,80,false,MAD,Europe,Madrid,182,2.19
34.147.101.117,2086,80,false,AMS,Europe,Amsterdam,189,2.19
34.175.95.58,2086,80,false,MAD,Europe,Madrid,181,2.19
34.175.95.58,2082,80,false,MAD,Europe,Madrid,184,2.19
34.141.221.33,2052,80,false,AMS,Europe,Amsterdam,187,2.18
34.141.221.33,2095,80,false,AMS,Europe,Amsterdam,187,2.17
34.154.39.79,443,443,true,FRA,Europe,Frankfurt,262,2.17
34.147.101.117,2087,80,false,AMS,Europe,Amsterdam,190,2.17
34.147.101.117,2053,80,false,AMS,Europe,Amsterdam,188,2.16
34.141.221.33,2087,80,false,AMS,Europe,Amsterdam,192,2.16
34.141.221.33,2082,80,false,AMS,Europe,Amsterdam,191,2.13
34.65.183.109,443,443,true,FRA,Europe,Frankfurt,258,2.06
34.175.143.15,2095,80,false,MAD,Europe,Madrid,184,2.06
34.154.177.38,443,443,true,FRA,Europe,Frankfurt,251,2.05
35.229.161.32,443,443,true,TPE,Asia Pacific,Taipei,42,2.03
34.65.78.89,443,443,true,FRA,Europe,Frankfurt,262,2.02
34.118.76.197,443,443,true,FRA,Europe,Frankfurt,268,2.02
34.147.82.194,2053,80,false,AMS,Europe,Amsterdam,188,2.01
34.141.248.249,2082,80,false,AMS,Europe,Amsterdam,191,2.00
34.65.179.48,443,443,true,FRA,Europe,Frankfurt,264,1.99
34.65.86.175,443,443,true,FRA,Europe,Frankfurt,253,1.98
34.65.68.162,443,443,true,FRA,Europe,Frankfurt,288,1.97
34.65.192.13,443,443,true,FRA,Europe,Frankfurt,255,1.94
34.116.137.3,443,443,true,FRA,Europe,Frankfurt,266,1.92
34.116.128.178,443,443,true,FRA,Europe,Frankfurt,274,1.90
34.154.233.248,443,443,true,FRA,Europe,Frankfurt,264,1.89
34.65.60.0,443,443,true,FRA,Europe,Frankfurt,252,1.89
34.118.62.37,443,443,true,FRA,Europe,Frankfurt,343,1.89
34.116.171.221,443,443,true,FRA,Europe,Frankfurt,272,1.87
34.116.214.3,443,443,true,FRA,Europe,Frankfurt,269,1.86
34.116.214.219,443,443,true,FRA,Europe,Frankfurt,351,1.85
34.116.206.226,443,443,true,FRA,Europe,Frankfurt,266,1.85
34.90.82.23,443,443,true,FRA,Europe,Frankfurt,277,1.84
34.116.220.129,443,443,true,FRA,Europe,Frankfurt,268,1.84
34.65.89.88,443,443,true,FRA,Europe,Frankfurt,280,1.82
34.116.191.48,443,443,true,FRA,Europe,Frankfurt,273,1.80
34.118.127.195,443,443,true,FRA,Europe,Frankfurt,275,1.80
34.116.140.46,443,443,true,FRA,Europe,Frankfurt,286,1.79
34.154.187.9,443,443,true,FRA,Europe,Frankfurt,255,1.77
34.116.192.231,443,443,true,FRA,Europe,Frankfurt,276,1.75
34.116.215.190,443,443,true,FRA,Europe,Frankfurt,268,1.75
34.116.187.139,443,443,true,AMS,Europe,Amsterdam,274,1.72
34.154.91.17,443,443,true,FRA,Europe,Frankfurt,261,1.71
34.118.125.53,443,443,true,FRA,Europe,Frankfurt,273,1.68
34.116.191.144,443,443,true,FRA,Europe,Frankfurt,335,1.65
34.118.127.239,443,443,true,FRA,Europe,Frankfurt,271,1.64
34.118.91.209,443,443,true,FRA,Europe,Frankfurt,265,1.60
34.107.122.127,443,443,true,FRA,Europe,Frankfurt,374,1.60
34.116.172.212,443,443,true,FRA,Europe,Frankfurt,285,1.58
34.65.191.40,443,443,true,FRA,Europe,Frankfurt,288,1.55
34.118.104.248,443,443,true,FRA,Europe,Frankfurt,291,1.55
34.116.198.161,443,443,true,FRA,Europe,Frankfurt,286,1.54
34.116.138.196,443,443,true,FRA,Europe,Frankfurt,309,1.47
34.116.191.144,443,443,true,FRA,Europe,Frankfurt,285,1.40
34.118.91.61,443,443,true,FRA,Europe,Frankfurt,267,1.40
35.246.232.231,443,443,true,FRA,Europe,Frankfurt,290,1.39
34.154.215.161,443,443,true,FRA,Europe,Frankfurt,248,1.38
35.204.47.241,443,443,true,FRA,Europe,Frankfurt,280,1.37
34.65.205.103,443,443,true,FRA,Europe,Frankfurt,286,1.33
34.89.144.176,443,443,true,FRA,Europe,Frankfurt,289,1.32
35.234.107.154,443,443,true,FRA,Europe,Frankfurt,234,1.31
34.116.197.210,443,443,true,FRA,Europe,Frankfurt,301,1.26
34.107.1.24,443,443,true,FRA,Europe,Frankfurt,332,1.22
34.65.158.174,443,443,true,FRA,Europe,Frankfurt,291,1.21
34.118.105.183,443,443,true,FRA,Europe,Frankfurt,313,1.17
34.65.62.133,443,443,true,FRA,Europe,Frankfurt,282,1.16
34.65.111.170,443,443,true,FRA,Europe,Frankfurt,250,1.15
34.65.158.174,443,443,true,FRA,Europe,Frankfurt,277,1.08
34.89.250.229,443,443,true,FRA,Europe,Frankfurt,277,1.07
34.65.215.201,443,443,true,FRA,Europe,Frankfurt,268,1.04
34.89.250.229,443,443,true,FRA,Europe,Frankfurt,289,0.98
34.91.163.231,443,443,true,FRA,Europe,Frankfurt,247,0.91
34.107.1.24,443,443,true,FRA,Europe,Frankfurt,262,0.91
35.246.215.24,443,443,true,FRA,Europe,Frankfurt,271,0.88
34.65.187.167,443,443,true,FRA,Europe,Frankfurt,278,0.88
34.65.156.232,443,443,true,FRA,Europe,Frankfurt,288,0.84
34.65.241.114,443,443,true,FRA,Europe,Frankfurt,247,0.81
34.154.232.11,443,443,true,FRA,Europe,Frankfurt,276,0.78
34.89.144.176,443,443,true,FRA,Europe,Frankfurt,290,0.77
34.154.184.119,443,443,true,FRA,Europe,Frankfurt,266,0.70
34.65.191.40,443,443,true,FRA,Europe,Frankfurt,264,0.68
34.91.109.181,443,443,true,FRA,Europe,Frankfurt,265,0.67
34.65.156.232,443,443,true,FRA,Europe,Frankfurt,286,0.61
34.116.140.46,443,443,true,FRA,Europe,Frankfurt,343,0.61
34.65.168.242,443,443,true,FRA,Europe,Frankfurt,276,0.58
34.150.204.249,443,443,true,IAD,North America,Ashburn,223,0.57
34.65.154.70,443,443,true,FRA,Europe,Frankfurt,285,0.55
34.118.92.155,443,443,true,FRA,Europe,Frankfurt,303,0.54
34.116.205.141,443,443,true,FRA,Europe,Frankfurt,304,0.51
34.65.187.167,443,443,true,FRA,Europe,Frankfurt,283,0.50
34.65.86.175,443,443,true,FRA,Europe,Frankfurt,287,0.46
34.91.133.41,443,443,true,FRA,Europe,Frankfurt,295,0.45
34.65.213.124,443,443,true,FRA,Europe,Frankfurt,288,0.45
34.90.237.95,443,443,true,FRA,Europe,Frankfurt,273,0.43
34.65.79.91,443,443,true,FRA,Europe,Frankfurt,268,0.43
34.116.193.122,443,443,true,FRA,Europe,Frankfurt,298,0.42
34.154.245.19,443,443,true,FRA,Europe,Frankfurt,231,0.42
34.91.198.247,443,443,true,FRA,Europe,Frankfurt,246,0.41
34.65.230.9,443,443,true,FRA,Europe,Frankfurt,285,0.41
34.90.233.120,443,443,true,FRA,Europe,Frankfurt,270,0.39
34.91.227.44,443,443,true,FRA,Europe,Frankfurt,277,0.39
34.89.186.157,443,443,true,FRA,Europe,Frankfurt,283,0.38
34.89.190.224,443,443,true,FRA,Europe,Frankfurt,283,0.38
35.194.78.251,443,443,true,IAD,North America,Ashburn,212,0.36
34.65.43.232,443,443,true,FRA,Europe,Frankfurt,281,0.36
35.246.247.95,443,443,true,FRA,Europe,Frankfurt,222,0.35
34.91.50.232,443,443,true,FRA,Europe,Frankfurt,294,0.33
34.89.186.157,443,443,true,FRA,Europe,Frankfurt,275,0.33
34.154.233.195,443,443,true,FRA,Europe,Frankfurt,276,0.33
34.118.27.183,443,443,true,FRA,Europe,Frankfurt,907,0.31
34.65.137.126,443,443,true,FRA,Europe,Frankfurt,295,0.31
34.159.20.254,443,443,true,FRA,Europe,Frankfurt,272,0.30
34.154.77.139,443,443,true,FRA,Europe,Frankfurt,256,0.30
34.154.142.89,443,443,true,FRA,Europe,Frankfurt,262,0.29
34.65.43.232,443,443,true,FRA,Europe,Frankfurt,293,0.29
