IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.118.61.152,443,443,true,FRA,Europe,Frankfurt,266,4.80
34.34.61.222,443,443,true,FRA,Europe,Frankfurt,257,4.80
34.107.6.24,443,443,true,FRA,Europe,Frankfurt,293,4.80
34.65.26.43,443,443,true,FRA,Europe,Frankfurt,250,4.80
34.118.61.152,443,443,true,FRA,Europe,Frankfurt,327,4.80
34.65.238.78,443,443,true,FRA,Europe,Frankfurt,262,4.79
34.116.159.43,443,443,true,FRA,Europe,Frankfurt,268,4.78
34.89.195.219,443,443,true,FRA,Europe,Frankfurt,252,4.78
34.89.152.161,443,443,true,FRA,Europe,Frankfurt,251,4.78
34.141.177.115,443,443,true,FRA,Europe,Frankfurt,256,4.77
34.91.71.101,443,443,true,FRA,Europe,Frankfurt,268,4.77
34.91.66.231,443,443,true,FRA,Europe,Frankfurt,281,4.77
34.154.240.154,443,443,true,FRA,Europe,Frankfurt,252,4.76
34.118.124.84,443,443,true,FRA,Europe,Frankfurt,283,4.76
34.65.103.93,443,443,true,FRA,Europe,Frankfurt,253,4.75
34.65.16.115,443,443,true,FRA,Europe,Frankfurt,262,4.75
34.159.128.72,443,443,true,FRA,Europe,Frankfurt,286,4.74
34.107.35.81,443,443,true,FRA,Europe,Frankfurt,297,4.73
34.65.39.49,443,443,true,FRA,Europe,Frankfurt,253,4.71
34.34.57.123,443,443,true,FRA,Europe,Frankfurt,260,4.70
34.141.112.83,443,443,true,FRA,Europe,Frankfurt,263,4.70
34.141.17.24,443,443,true,FRA,Europe,Frankfurt,250,4.69
34.65.34.181,443,443,true,FRA,Europe,Frankfurt,252,4.69
34.107.6.24,443,443,true,FRA,Europe,Frankfurt,256,4.69
34.65.123.250,443,443,true,FRA,Europe,Frankfurt,253,4.67
34.89.175.145,443,443,true,FRA,Europe,Frankfurt,265,4.67
34.65.38.18,443,443,true,FRA,Europe,Frankfurt,249,4.67
34.90.228.35,443,443,true,FRA,Europe,Frankfurt,264,4.67
34.91.33.73,443,443,true,FRA,Europe,Frankfurt,257,4.67
34.159.239.135,443,443,true,FRA,Europe,Frankfurt,277,4.67
34.118.80.189,443,443,true,FRA,Europe,Frankfurt,268,4.67
34.32.207.31,443,443,true,FRA,Europe,Frankfurt,257,4.67
34.154.67.215,443,443,true,FRA,Europe,Frankfurt,265,4.66
34.107.60.227,443,443,true,FRA,Europe,Frankfurt,259,4.66
34.116.161.88,443,443,true,FRA,Europe,Frankfurt,274,4.66
34.154.143.132,443,443,true,FRA,Europe,Frankfurt,276,4.65
34.65.217.236,443,443,true,FRA,Europe,Frankfurt,267,4.65
34.159.111.217,443,443,true,FRA,Europe,Frankfurt,275,4.65
34.65.217.176,443,443,true,FRA,Europe,Frankfurt,257,4.65
35.204.153.190,443,443,true,FRA,Europe,Frankfurt,256,4.65
34.118.53.218,443,443,true,FRA,Europe,Frankfurt,273,4.64
34.65.6.181,443,443,true,FRA,Europe,Frankfurt,249,4.64
34.65.120.16,443,443,true,FRA,Europe,Frankfurt,280,4.64
34.107.20.255,443,443,true,FRA,Europe,Frankfurt,286,4.63
34.154.237.3,443,443,true,FRA,Europe,Frankfurt,249,4.63
34.107.94.216,443,443,true,FRA,Europe,Frankfurt,301,4.63
34.118.25.207,443,443,true,FRA,Europe,Frankfurt,269,4.63
34.91.66.231,443,443,true,FRA,Europe,Frankfurt,260,4.61
34.90.195.121,443,443,true,FRA,Europe,Frankfurt,257,4.61
34.34.7.204,443,443,true,FRA,Europe,Frankfurt,256,4.61
34.34.40.79,443,443,true,FRA,Europe,Frankfurt,258,4.61
34.116.222.145,443,443,true,FRA,Europe,Frankfurt,314,4.61
34.65.35.178,443,443,true,FRA,Europe,Frankfurt,252,4.60
34.65.226.188,443,443,true,FRA,Europe,Frankfurt,259,4.59
34.90.106.152,443,443,true,FRA,Europe,Frankfurt,269,4.59
34.89.195.219,443,443,true,FRA,Europe,Frankfurt,249,4.59
34.89.195.219,443,443,true,FRA,Europe,Frankfurt,249,4.59
34.159.147.132,443,443,true,FRA,Europe,Frankfurt,302,4.59
34.65.217.176,443,443,true,FRA,Europe,Frankfurt,259,4.59
34.116.222.44,443,443,true,FRA,Europe,Frankfurt,316,4.58
34.65.16.115,443,443,true,FRA,Europe,Frankfurt,250,4.58
34.107.48.37,443,443,true,FRA,Europe,Frankfurt,301,4.58
34.116.253.170,443,443,true,FRA,Europe,Frankfurt,268,4.57
34.65.48.167,443,443,true,FRA,Europe,Frankfurt,250,4.56
34.65.211.8,443,443,true,FRA,Europe,Frankfurt,251,4.56
34.147.41.117,443,443,true,FRA,Europe,Frankfurt,260,4.56
35.242.224.224,443,443,true,FRA,Europe,Frankfurt,292,4.55
34.118.44.55,443,443,true,FRA,Europe,Frankfurt,267,4.55
34.141.32.17,443,443,true,FRA,Europe,Frankfurt,269,4.55
34.154.217.68,443,443,true,FRA,Europe,Frankfurt,252,4.55
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,258,4.55
34.91.33.73,443,443,true,FRA,Europe,Frankfurt,258,4.54
34.89.175.145,443,443,true,FRA,Europe,Frankfurt,263,4.54
34.65.211.8,443,443,true,FRA,Europe,Frankfurt,250,4.54
34.89.138.30,443,443,true,FRA,Europe,Frankfurt,255,4.54
34.90.46.109,443,443,true,FRA,Europe,Frankfurt,257,4.53
34.89.255.52,443,443,true,FRA,Europe,Frankfurt,261,4.53
34.90.91.229,443,443,true,FRA,Europe,Frankfurt,263,4.53
34.89.235.122,443,443,true,FRA,Europe,Frankfurt,274,4.53
34.118.58.248,443,443,true,FRA,Europe,Frankfurt,309,4.53
34.116.215.179,443,443,true,FRA,Europe,Frankfurt,325,4.52
34.118.24.250,443,443,true,FRA,Europe,Frankfurt,267,4.52
34.159.158.159,443,443,true,FRA,Europe,Frankfurt,285,4.52
34.34.67.135,443,443,true,FRA,Europe,Frankfurt,255,4.51
34.90.29.225,443,443,true,FRA,Europe,Frankfurt,264,4.51
34.65.210.130,443,443,true,FRA,Europe,Frankfurt,252,4.51
34.107.94.216,443,443,true,FRA,Europe,Frankfurt,279,4.51
34.91.44.41,443,443,true,FRA,Europe,Frankfurt,272,4.51
34.65.222.97,443,443,true,FRA,Europe,Frankfurt,250,4.50
34.65.226.188,443,443,true,FRA,Europe,Frankfurt,249,4.49
34.91.71.101,443,443,true,FRA,Europe,Frankfurt,257,4.49
34.154.230.148,443,443,true,FRA,Europe,Frankfurt,251,4.49
34.91.157.115,443,443,true,FRA,Europe,Frankfurt,257,4.48
34.65.125.9,443,443,true,FRA,Europe,Frankfurt,258,4.48
34.90.250.73,443,443,true,FRA,Europe,Frankfurt,257,4.47
34.34.43.14,443,443,true,FRA,Europe,Frankfurt,267,4.47
34.154.172.44,443,443,true,FRA,Europe,Frankfurt,257,4.47
34.91.11.74,443,443,true,FRA,Europe,Frankfurt,268,4.46
34.116.170.145,443,443,true,FRA,Europe,Frankfurt,266,4.46
34.65.82.210,443,443,true,FRA,Europe,Frankfurt,257,4.46
34.89.159.1,443,443,true,FRA,Europe,Frankfurt,260,4.45
34.154.147.205,443,443,true,FRA,Europe,Frankfurt,259,4.45
34.65.217.76,443,443,true,FRA,Europe,Frankfurt,250,4.45
34.107.48.37,443,443,true,FRA,Europe,Frankfurt,292,4.45
34.118.25.79,443,443,true,FRA,Europe,Frankfurt,367,4.45
34.32.211.129,443,443,true,FRA,Europe,Frankfurt,263,4.44
34.89.151.141,443,443,true,FRA,Europe,Frankfurt,262,4.44
34.154.13.177,443,443,true,FRA,Europe,Frankfurt,250,4.44
34.65.167.176,443,443,true,FRA,Europe,Frankfurt,269,4.44
34.65.26.43,443,443,true,FRA,Europe,Frankfurt,253,4.44
34.116.176.165,443,443,true,FRA,Europe,Frankfurt,276,4.43
34.159.137.67,443,443,true,FRA,Europe,Frankfurt,252,4.43
34.32.220.33,443,443,true,FRA,Europe,Frankfurt,257,4.43
34.65.238.78,443,443,true,FRA,Europe,Frankfurt,253,4.42
34.159.103.116,443,443,true,FRA,Europe,Frankfurt,256,4.42
34.90.250.73,443,443,true,FRA,Europe,Frankfurt,258,4.42
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,256,4.42
34.65.161.128,443,443,true,FRA,Europe,Frankfurt,251,4.42
35.204.88.43,443,443,true,FRA,Europe,Frankfurt,258,4.41
34.32.205.67,443,443,true,FRA,Europe,Frankfurt,259,4.41
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,494,4.41
34.65.94.94,443,443,true,FRA,Europe,Frankfurt,253,4.41
34.154.175.185,443,443,true,FRA,Europe,Frankfurt,268,4.41
34.159.227.33,443,443,true,FRA,Europe,Frankfurt,283,4.41
34.116.204.118,443,443,true,FRA,Europe,Frankfurt,313,4.40
34.91.157.115,443,443,true,FRA,Europe,Frankfurt,258,4.40
34.154.58.97,443,443,true,FRA,Europe,Frankfurt,271,4.40
34.154.36.130,443,443,true,FRA,Europe,Frankfurt,249,4.40
34.154.19.174,443,443,true,FRA,Europe,Frankfurt,251,4.40
34.32.146.80,443,443,true,FRA,Europe,Frankfurt,263,4.40
34.141.39.148,443,443,true,FRA,Europe,Frankfurt,249,4.39
34.118.41.156,443,443,true,FRA,Europe,Frankfurt,280,4.39
34.90.58.125,443,443,true,FRA,Europe,Frankfurt,257,4.38
34.65.103.93,443,443,true,FRA,Europe,Frankfurt,251,4.38
34.65.238.78,443,443,true,FRA,Europe,Frankfurt,261,4.38
34.65.59.26,443,443,true,FRA,Europe,Frankfurt,254,4.37
34.65.77.172,443,443,true,FRA,Europe,Frankfurt,249,4.37
34.154.134.18,443,443,true,FRA,Europe,Frankfurt,250,4.36
34.154.113.234,443,443,true,FRA,Europe,Frankfurt,257,4.36
34.91.183.32,443,443,true,FRA,Europe,Frankfurt,258,4.36
34.65.78.221,443,443,true,FRA,Europe,Frankfurt,250,4.36
34.107.94.216,443,443,true,FRA,Europe,Frankfurt,255,4.35
34.65.135.65,443,443,true,FRA,Europe,Frankfurt,257,4.34
34.89.138.30,443,443,true,FRA,Europe,Frankfurt,250,4.33
34.65.6.181,443,443,true,FRA,Europe,Frankfurt,251,4.31
34.147.70.249,443,443,true,FRA,Europe,Frankfurt,264,4.31
34.65.226.188,443,443,true,FRA,Europe,Frankfurt,254,4.31
34.65.242.186,443,443,true,FRA,Europe,Frankfurt,253,4.31
34.118.89.229,443,443,true,FRA,Europe,Frankfurt,270,4.30
34.116.158.215,443,443,true,FRA,Europe,Frankfurt,314,4.29
34.90.19.236,443,443,true,FRA,Europe,Frankfurt,269,4.29
34.116.175.112,443,443,true,FRA,Europe,Frankfurt,320,4.29
34.141.217.146,443,443,true,FRA,Europe,Frankfurt,270,4.29
34.90.12.66,443,443,true,FRA,Europe,Frankfurt,248,4.29
34.32.222.246,443,443,true,FRA,Europe,Frankfurt,263,4.29
35.204.24.165,443,443,true,FRA,Europe,Frankfurt,276,4.28
34.147.18.239,443,443,true,FRA,Europe,Frankfurt,266,4.27
34.65.34.181,443,443,true,FRA,Europe,Frankfurt,263,4.27
34.65.50.163,443,443,true,FRA,Europe,Frankfurt,252,4.27
34.116.222.145,443,443,true,FRA,Europe,Frankfurt,268,4.27
34.90.18.246,443,443,true,FRA,Europe,Frankfurt,258,4.25
34.154.199.135,443,443,true,FRA,Europe,Frankfurt,259,4.25
34.65.40.111,443,443,true,FRA,Europe,Frankfurt,257,4.25
34.89.175.145,443,443,true,FRA,Europe,Frankfurt,262,4.25
34.65.16.29,443,443,true,FRA,Europe,Frankfurt,275,4.24
34.91.157.115,443,443,true,FRA,Europe,Frankfurt,258,4.24
34.159.190.23,443,443,true,FRA,Europe,Frankfurt,300,4.24
34.107.124.144,443,443,true,FRA,Europe,Frankfurt,276,4.22
34.116.201.78,443,443,true,FRA,Europe,Frankfurt,295,4.21
34.32.151.162,443,443,true,FRA,Europe,Frankfurt,273,4.21
34.141.114.86,443,443,true,FRA,Europe,Frankfurt,251,4.20
34.154.171.126,443,443,true,FRA,Europe,Frankfurt,249,4.20
34.65.54.201,443,443,true,FRA,Europe,Frankfurt,251,4.20
34.32.224.139,443,443,true,FRA,Europe,Frankfurt,258,4.19
34.65.208.108,443,443,true,FRA,Europe,Frankfurt,253,4.19
34.65.238.78,443,443,true,FRA,Europe,Frankfurt,258,4.19
34.116.221.100,443,443,true,FRA,Europe,Frankfurt,309,4.16
34.91.183.32,443,443,true,FRA,Europe,Frankfurt,259,4.16
34.91.71.101,443,443,true,FRA,Europe,Frankfurt,257,4.16
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,258,4.15
34.159.88.221,443,443,true,FRA,Europe,Frankfurt,267,4.15
34.147.16.159,443,443,true,FRA,Europe,Frankfurt,256,4.15
34.65.217.76,443,443,true,FRA,Europe,Frankfurt,256,4.15
34.116.243.55,443,443,true,FRA,Europe,Frankfurt,267,4.14
34.118.15.29,443,443,true,FRA,Europe,Frankfurt,324,4.14
34.116.201.78,443,443,true,FRA,Europe,Frankfurt,340,4.13
34.65.217.76,443,443,true,FRA,Europe,Frankfurt,272,4.13
35.204.238.127,443,443,true,FRA,Europe,Frankfurt,263,4.12
34.116.170.70,443,443,true,FRA,Europe,Frankfurt,312,4.12
34.159.178.174,443,443,true,FRA,Europe,Frankfurt,287,4.12
34.118.79.119,443,443,true,FRA,Europe,Frankfurt,268,4.11
34.154.142.7,443,443,true,FRA,Europe,Frankfurt,252,4.10
34.65.111.146,443,443,true,FRA,Europe,Frankfurt,263,4.10
34.154.211.195,443,443,true,FRA,Europe,Frankfurt,256,4.10
34.65.184.228,443,443,true,FRA,Europe,Frankfurt,250,4.10
34.65.198.73,443,443,true,FRA,Europe,Frankfurt,261,4.09
34.90.29.225,443,443,true,FRA,Europe,Frankfurt,256,4.09
34.65.77.172,443,443,true,FRA,Europe,Frankfurt,250,4.08
34.116.215.27,443,443,true,FRA,Europe,Frankfurt,312,4.08
34.65.226.240,443,443,true,FRA,Europe,Frankfurt,250,4.08
34.34.57.123,443,443,true,FRA,Europe,Frankfurt,252,4.07
34.90.195.121,443,443,true,FRA,Europe,Frankfurt,257,4.04
34.65.50.248,443,443,true,FRA,Europe,Frankfurt,262,4.04
34.65.64.197,443,443,true,FRA,Europe,Frankfurt,257,4.03
34.89.159.1,443,443,true,FRA,Europe,Frankfurt,259,4.03
34.118.41.156,443,443,true,FRA,Europe,Frankfurt,306,4.02
35.204.103.176,443,443,true,FRA,Europe,Frankfurt,266,4.02
34.32.165.100,443,443,true,FRA,Europe,Frankfurt,257,4.02
34.159.9.210,443,443,true,FRA,Europe,Frankfurt,270,4.01
34.118.77.243,443,443,true,FRA,Europe,Frankfurt,287,4.00
34.65.198.178,443,443,true,FRA,Europe,Frankfurt,252,3.99
34.65.193.225,443,443,true,FRA,Europe,Frankfurt,263,3.99
34.34.43.14,443,443,true,FRA,Europe,Frankfurt,257,3.99
34.116.140.74,443,443,true,FRA,Europe,Frankfurt,268,3.98
34.90.235.70,443,443,true,FRA,Europe,Frankfurt,280,3.98
34.118.36.86,443,443,true,FRA,Europe,Frankfurt,361,3.96
34.116.195.217,443,443,true,FRA,Europe,Frankfurt,362,3.96
34.118.25.207,443,443,true,FRA,Europe,Frankfurt,331,3.96
34.116.159.30,443,443,true,FRA,Europe,Frankfurt,270,3.96
35.204.203.231,443,443,true,FRA,Europe,Frankfurt,259,3.95
34.89.158.195,443,443,true,FRA,Europe,Frankfurt,251,3.94
34.65.253.167,443,443,true,FRA,Europe,Frankfurt,258,3.92
34.89.158.195,443,443,true,FRA,Europe,Frankfurt,268,3.90
34.65.255.1,443,443,true,FRA,Europe,Frankfurt,280,3.89
34.32.207.31,443,443,true,FRA,Europe,Frankfurt,258,3.88
34.154.104.94,443,443,true,FRA,Europe,Frankfurt,253,3.86
34.90.29.225,443,443,true,FRA,Europe,Frankfurt,264,3.85
34.107.5.109,443,443,true,FRA,Europe,Frankfurt,268,3.84
34.116.248.73,443,443,true,FRA,Europe,Frankfurt,342,3.82
34.116.132.57,443,443,true,FRA,Europe,Frankfurt,302,3.81
34.65.111.53,443,443,true,FRA,Europe,Frankfurt,284,3.81
34.32.190.132,443,443,true,FRA,Europe,Frankfurt,265,3.79
34.65.180.77,443,443,true,FRA,Europe,Frankfurt,268,3.79
34.118.82.136,443,443,true,FRA,Europe,Frankfurt,266,3.78
34.116.214.251,443,443,true,FRA,Europe,Frankfurt,294,3.76
34.116.190.16,443,443,true,FRA,Europe,Frankfurt,327,3.76
34.118.20.201,443,443,true,FRA,Europe,Frankfurt,297,3.76
34.118.6.166,443,443,true,FRA,Europe,Frankfurt,268,3.75
34.90.2.209,443,443,true,FRA,Europe,Frankfurt,287,3.74
34.65.78.162,443,443,true,FRA,Europe,Frankfurt,232,3.73
34.65.193.203,443,443,true,FRA,Europe,Frankfurt,270,3.73
34.154.180.236,443,443,true,FRA,Europe,Frankfurt,262,3.72
34.116.175.112,443,443,true,FRA,Europe,Frankfurt,274,3.70
34.65.94.94,443,443,true,FRA,Europe,Frankfurt,254,3.70
34.154.146.98,443,443,true,FRA,Europe,Frankfurt,252,3.70
34.154.214.136,443,443,true,FRA,Europe,Frankfurt,196,3.69
34.65.193.225,443,443,true,FRA,Europe,Frankfurt,251,3.68
34.118.42.177,443,443,true,FRA,Europe,Frankfurt,273,3.67
34.154.196.153,443,443,true,FRA,Europe,Frankfurt,256,3.66
34.65.192.195,443,443,true,FRA,Europe,Frankfurt,273,3.65
34.118.69.245,443,443,true,FRA,Europe,Frankfurt,268,3.60
34.65.38.18,443,443,true,FRA,Europe,Frankfurt,249,3.59
35.204.138.58,443,443,true,FRA,Europe,Frankfurt,219,3.59
34.65.7.101,443,443,true,FRA,Europe,Frankfurt,273,3.57
34.154.173.201,443,443,true,FRA,Europe,Frankfurt,249,3.56
34.65.161.128,443,443,true,FRA,Europe,Frankfurt,254,3.53
34.154.131.195,443,443,true,FRA,Europe,Frankfurt,269,3.53
34.116.159.30,443,443,true,FRA,Europe,Frankfurt,302,3.53
34.65.185.49,443,443,true,FRA,Europe,Frankfurt,267,3.51
34.65.23.97,443,443,true,FRA,Europe,Frankfurt,276,3.50
34.116.244.240,443,443,true,FRA,Europe,Frankfurt,319,3.48
34.65.88.186,443,443,true,FRA,Europe,Frankfurt,279,3.43
34.65.198.178,443,443,true,FRA,Europe,Frankfurt,253,3.43
34.65.255.1,443,443,true,FRA,Europe,Frankfurt,277,3.43
34.89.180.110,443,443,true,FRA,Europe,Frankfurt,271,3.40
34.91.160.73,443,443,true,FRA,Europe,Frankfurt,277,3.35
34.154.77.58,443,443,true,FRA,Europe,Frankfurt,258,3.28
34.65.252.234,443,443,true,FRA,Europe,Frankfurt,251,3.27
34.118.47.182,443,443,true,FRA,Europe,Frankfurt,358,3.26
34.65.40.111,443,443,true,FRA,Europe,Frankfurt,250,3.25
34.65.29.231,443,443,true,FRA,Europe,Frankfurt,252,3.24
34.65.114.157,443,443,true,FRA,Europe,Frankfurt,251,3.23
34.118.82.162,443,443,true,FRA,Europe,Frankfurt,268,3.21
34.141.90.234,443,443,true,FRA,Europe,Frankfurt,277,3.20
34.116.161.88,443,443,true,FRA,Europe,Frankfurt,309,3.17
34.154.22.238,443,443,true,FRA,Europe,Frankfurt,251,3.17
34.90.250.142,443,443,true,FRA,Europe,Frankfurt,272,3.16
34.116.228.159,443,443,true,FRA,Europe,Frankfurt,279,3.16
34.65.78.221,443,443,true,FRA,Europe,Frankfurt,253,3.14
34.154.71.80,443,443,true,FRA,Europe,Frankfurt,249,3.14
34.65.210.130,443,443,true,FRA,Europe,Frankfurt,253,3.13
34.65.64.197,443,443,true,FRA,Europe,Frankfurt,251,3.13
34.118.92.215,443,443,true,FRA,Europe,Frankfurt,231,3.11
34.65.226.188,443,443,true,FRA,Europe,Frankfurt,265,3.06
34.154.191.252,443,443,true,FRA,Europe,Frankfurt,250,3.05
34.65.198.73,443,443,true,FRA,Europe,Frankfurt,258,3.02
34.32.221.168,443,443,true,FRA,Europe,Frankfurt,232,3.02
34.65.59.26,443,443,true,FRA,Europe,Frankfurt,250,3.01
34.90.79.99,443,443,true,FRA,Europe,Frankfurt,284,3.01
34.65.204.227,443,443,true,FRA,Europe,Frankfurt,269,3.01
34.65.135.65,443,443,true,FRA,Europe,Frankfurt,258,2.99
34.65.217.236,443,443,true,FRA,Europe,Frankfurt,257,2.98
34.116.157.238,443,443,true,FRA,Europe,Frankfurt,324,2.96
34.65.125.9,443,443,true,FRA,Europe,Frankfurt,250,2.95
34.118.92.6,443,443,true,FRA,Europe,Frankfurt,267,2.94
34.65.119.65,443,443,true,FRA,Europe,Frankfurt,257,2.93
34.65.192.54,443,443,true,FRA,Europe,Frankfurt,252,2.92
34.65.82.210,443,443,true,FRA,Europe,Frankfurt,251,2.92
34.65.192.54,443,443,true,FRA,Europe,Frankfurt,252,2.91
34.118.37.122,443,443,true,FRA,Europe,Frankfurt,267,2.91
34.89.212.37,443,443,true,FRA,Europe,Frankfurt,247,2.91
34.118.58.248,443,443,true,FRA,Europe,Frankfurt,266,2.91
